word,count
झनै,4
आउँदा,4
भएपनि,4
बेरीले,4
बढ्दै,4
परराष्ट्र,4
सम्मेलनमा,4
आयोजित,4
विश्वका,4
सम्पन्न,4
उसको,4
गराएको,4
सकिएको,4
चाँडो,4
गतिमा,4
कम्पनीका,4
चासो,4
समूह,4
विरोधमा,4
बमोजिम,4
गर्नेबारे,4
"हुन्छ,",4
राय,4
चेतावनी,4
छाड्ने,4
सांसद,4
एवम्,4
परिरहेको,4
‘गठबन्धनमा,4
बताएको,4
मध्ये,4
पुगेका,4
खोजी,4
विपक्षी,4
गरे ।,4
महिना,4
दलीय,4
वार्ता,4
एमालेसँग,4
प्रतिपक्षी,4
निकास,4
"केन्द्र,",4
गठबन्धनभित्रै,4
कांग्रेसका,4
प्रक्रियामा,4
समयसीमा,4
सत्तारुढ,4
४०,4
पुर्‍याउने,4
शनिबारदेखि,4
कम्प्युटर,4
are,4
your,4
is,4
छाना,3
खरका,3
उत्खनन्,3
सूचिकृत,3
जोकलाल,3
तमानखोलाका,3
कर्मचारीहरुका,3
एमसीसीका,3
एमसीए,3
दातृ,3
खुल्ला,3
कर्मचारीहरुलाई,3
होइन ।,3
लागु,3
आईपीएस,3
आईपीएसको,3
टिप्पणी,3
नभै,3
तथ्यहीन,3
यातायातको,3
योग्य,3
अतिरिक्त,3
असोजको,3
प्रक्षेपण,3
घुलनशील,3
नहरलाई,3
मर्मत,3
नहरको,3
‘सडक,3
छ ।प्रकाशित,3
सचेतना,3
पाटो,3
सम्झौतापछि,3
एमालेको,3
गाह्रो,3
परियोजनाले,3
देशले,3
मुलुकमा,3
उपसहायक,3
पुग्न,3
आइरहेका,3
पछाडि,3
२००८,3
विकसित,3
बाँच्ने,3
संघ,3
अविश्वास,3
सक्दैन ।,3
चीनसँग,3
नदिने,3
रणनीतिमा,3
मिलिटरी,3
पुग्यो ।,3
प्रशासनले,3
बोरिस,3
लागेका,3
हजारदेखि,3
निर्णयमा,3
अलराउन्डर,3
आयरल्यान्डविरुद्ध,3
दीपेन्द्रले,3
खेल्न,3
सकेन ।,3
प्रदीप,3
मानिएको,3
२०१४,3
छनोटअघि,3
दासानायकेले,3
एकपछि,3
यूएईले,3
शृंखलामा,3
वरीयतामा,3
"यूएई,",3
सोमबार,3
सतहमा,3
छर्लंग,3
संगठित,3
होला ।,3
भाष्य,3
किन्न,3
प्रकट,3
संकट,3
खालको,3
अन्त,3
पहाडमा,3
मधेशका,3
आर्थिक–सामाजिक,3
ई,3
गयो ।,3
घडेरी,3
हेरफेर,3
पालिका,3
आयोगले,3
मुद्दाको,3
निर्णयार्थ,3
रहँदा,3
ढुलमुले,3
एमालेले,3
लगेर,3
सांसदहरूलाई,3
सहमत,3
तर्फबाट,3
शताब्दी,3
पौने,3
भैरहेको,3
प्रदेशमा,3
सुदूरपश्चिममा,3
गण्डकी,3
उमेर,3
लगाउनु,3
वर्षमाथिको,3
उनीहरूले,3
रूपान्तरण,3
न्याय,3
गरिबी,3
हतियार,3
तबसम्म,3
जबसम्म,3
ठोस,3
अनावश्यक,3
तिनै,3
अलपत्र,3
वस्तुगत,3
उत्पन्न,3
हुनुपर्थ्यो ।,3
छ—,3
पटक्कै,3
एकतन्त्रीय,3
विदेशीको,3
लक्षित,3
चिनफिङ,3
सी,3
बनेपछि,3
बोकेर,3
सत्तामा,3
तन्त्रका,3
चरम,3
फड्को,3
विकासमा,3
मुद्दाले,3
घटना,3
खालका,3
भौगोलिक,3
धार्मिक,3
सत्ताको,3
कम्तीमा,3
"नै,",3
पुनःस्थापित,3
अन्तर,3
ठूलै,3
धरातलमा,3
प्रशासनको,3
स्वाभाविक,3
यथार्थमा,3
गते ।,3
हदसम्म,3
‘पाँच,3
चाहना,3
देखेका,3
लागिसकेको,3
मुस्किलले,3
नपाइने,3
देशकै,3
२००३,3
थिएन ।,3
भयो,3
व्यक्ति,3
सहभागिता,3
लागिरहेको,3
त्यसपछिका,3
साउन,3
खुसी,3
पञ्चायती,3
आयो ।,3
बाढी,3
चैत,3
मानिस,3
फर्कने,3
जेठमा,3
दशक,3
बोल्दै,3
चिन्तित,3
युद्धको,3
सूचनाका,3
खतरा,3
रुसका,3
भावना,3
अग्रसर,3
आक्रमणका,3
माध्यमबाट,3
आँखा,3
सरासर,3
भ्रमणमा,3
बेलायती,3
फिर्ता,3
संकेत,3
"अमेरिका,",3
संविधानमा,3
तालिम,3
भ्लादिमिर,3
युक्रेनका,3
"कम्पनी,",3
निर्देशक,3
स्थापना,3
पालामा,3
बस्यो ।,3
नेकपाका,3
सरकारबाट,3
संसद्का,3
(ईपीसीएफ),3
बिनाप्रतिस्पर्धा,3
पहिलेको,3
भ्रष्टाचारको,3
झन्डै,3
जस्ता,3
विवादास्पद,3
०७:४४,3
बाध्यता,3
अंग,3
सेन्टरमा,3
मद्दत,3
अपडेट,3
आवेदन,3
आपूर्ति,3
ट्र्याक’,3
प्रक्रियाका,3
किसानको,3
शाखा,3
सहजीकरण,3
"हुनेछ,’",3
व्यवस्थाका,3
‘सुरक्षा,3
जनशक्ति,3
कार्यरत,3
घण्टा,3
फाइनल,3
सकिएपछि,3
"गर्नेछ,’",3
समूहको,3
विवरण,3
पौडेल,3
"आचार्य,",3
थपिएको,3
बुझाउन,3
पठाएका,3
स्थितिमा,3
अल्पकालीन,3
बैंकहरूलाई,3
राहत,3
रोजगारी,3
अनुपातमा,3
पार्ने,3
उत्पादनशील,3
हिस्सा,3
मझौला,3
"घरेलु,",3
"लघु,",3
तोकिएका,3
अनिवार्य,3
परिमाणमा,3
लिँदै,3
क्षमतामा,3
संस्थाको,3
पठाउने,3
आउनेछ ।,3
प्रकृतिको,3
"कर्जा,",3
बढेकाले,3
ख्याल,3
बसोबास,3
न्यूनीकरण,3
वर्षाका,3
कमी,3
हुनाले,3
कार्यक्रममा,3
निरन्तरता,3
त्यसो,3
क्षतिग्रस्त,3
९०,3
सुरुदेखि,3
वातावरणीय,3
वर्षे,3
प्रक्रियालाई,3
प्रणालीलाई,3
खानेपानीको,3
समुदायले,3
चाप,3
संकटमा,3
"गर्छौं,’",3
जमिन,3
दिइरहेका,3
भएन ।,3
जोगाउने,3
थापाको,3
भूकम्पपछि,3
समयदेखि,3
देखिन्छ ।’,3
सञ्चालक,3
प्राधिकरणको,3
छाडेर,3
घट्ने,3
व्यवस्थाले,3
छाड्नुपर्ने,3
अनुकूल,3
दृष्टिले,3
भूकम्पीय,3
अग्ला,3
तय,3
निवास,3
दृष्टिगत,3
उडानको,3
प्रविन,3
उपनिर्देशक,3
गौरव,3
जहाजमा,3
उपकरणले,3
"नभएको,",3
थाई),3
रेडियो,3
एरोनटिकल,3
साँझ,3
फ्लाइट,3
निकट,3
संगठनले,3
संगठनको,3
उखु,3
डा.,3
विगतमा,3
कार्यक्षेत्रमा,3
कोटा,3
व्यवस्थापनमा,3
समीक्षा,3
अवधिको,3
विकासमन्त्री,3
पशुपन्छी,3
दिए,3
अनुभव,3
अनुसन्धान,3
परेका,3
सन्जु,3
कागजात,3
महत्त्वपूर्ण,3
तोडफोड,3
थाल्ने,3
विशाल,3
ह्वाइट,3
एयर,3
पर्यटकका,3
गएर,3
सुरुमा,3
फर्किन,3
भ्रमणको,3
सर्वसाधारणका,3
ग्यालेक्टिकले,3
बदला,3
अवरोध,3
सरोकार,3
दुर्व्यवहार,3
गर्नुका,3
कुटपिट,3
नेपालबाट,3
मुर्तिहाका,3
आएकाले,3
किमि,3
आएपछि,3
अपुग,3
"भएन,",3
मन्त्रालयबाट,3
सकिन्छ,3
अहिलेसम्म,3
पठाएको,3
यातायात,3
कसरत,3
प्रहार,3
भड्किन,3
नाराबाजी,3
बल,3
नियन्त्रणमा,3
हुनसक्ने,3
"वटा,",3
नियम,3
त्रिभुवन,3
भुसालले,3
देखाउने,3
जिम्मेवारी,3
केन्द्रले,3
निजी,3
"गर्नुपर्छ,’",3
हुन् ।,3
पम्फा,3
उदीयमान,3
गर्नेछ ।,3
२९,3
लुम्बिनी,3
प्रतियोगिता,3
निकायमा,3
बैंकबाट,3
बुझ्दै,3
जनाए ।,3
प्रत्यक्ष,3
अस्वाभाविक,3
बैंकहरूको,3
औद्योगिक,3
दिनअघि,3
समाप्त,3
पक्षी,3
राप्ती,3
जनाइएको,3
सेवामा,3
ल्याएको,3
रिचार्जमा,3
निःशुल्क,3
भोल्टी,3
बनाउँदा,3
क्षमताका,3
जिल्लामा,3
पदार्थका,3
गोबर,3
नीतिमार्फत,3
दिए ।,3
सफलता,3
रनमात्र,3
सिंहले,3
होराइजनका,3
बनाए,3
दशमलब,3
घिमिरे,3
म्यान,3
अर्थतन्त्रमा,3
क्रमिक,3
जाँदा,3
सजिलै,3
मार्फत,3
भारतबाट,3
प्रालिले,3
गेटवे,3
महिनाभित्र,3
अबको,3
बहुराष्ट्रिय,3
‘नेपालले,3
संसदबाट,3
७७,3
अवस्थाको,3
चाइना,3
देखिने,3
हो’,3
बुझाइ,3
अनुमोदनका,3
पुनर्विचार,3
नीतिमा,3
"देउवा,",3
बराबर,3
"नीति,",3
कुटनीतिक,3
उनीहरुको,3
नेपालीले,3
आचार्यले,3
संसदमा,3
शान्तिपूर्वक,3
लोकतन्त्रमा,3
दूतावासको,3
चीनले,3
लगाउँदै,3
आयोजनाले,3
लैजाने,3
उपस्थित,3
लगायतका,3
समस्याहरू,3
"सचिव,",3
प्रगतिबारे,3
एमसीसीकै,3
पार्टीमा,3
प्रतिवद्धता,3
महिनापछि,3
केन्द्रमा,3
राष्ट्रघाती,3
बुँदा,3
मन्त्रिपरिषद्को,3
जनमत,3
विभाजन,3
फुटे,3
सभापति,3
दुवैको,3
कांग्रेसमा,3
अलि,3
मन्त्रीले,3
छलफलका,3
हुनुपर्छ,3
ज्ञानेन्द्रबहादुर,3
सञ्चारमन्त्री,3
कोणबाट,3
हो ।’,3
प्राथमिकतामा,3
नभएपछि,3
कोइरालाले,3
प्रधानमन्त्रीको,3
पूर्णबहादुर,3
‘हामीले,3
खिलराज,3
देखिन्छ ।,3
सहमतिको,3
सहमतिमा,3
यसबीचमा,3
त्यहीअनुसार,3
४/५,3
त्यसलाई,3
सम्बद्ध,3
मतभेद,3
वर्षसम्म,3
हस्ताक्षर,3
औपचारिक,3
ध्रुविकरण,3
बिक्री,3
कुखुराको,3
मोबाइल,3
NetworkSignup,3
a,3
published,3
all,3
here,3
Sign,3
access?,3
Facebook,3
use,3
शिक्षकको,2
तहमा,2
छन् ।’,2
बर्थिङ,2
चलन,2
स्तरीय,2
खुंखानी,2
भएकै,2
बसेर,2
सुविधासम्पन्न,2
चौकीको,2
नगरपालिका,2
बोङगादोभान,2
ग्राभेल,2
पक्की,2
बुर्तिवाङदेखि,2
गरिन्छ’,2
पहिरोले,2
बजेटमा,2
तामाखानी,2
‘पालिकाले,2
छैनन्’,2
धारा,2
"छौं,",2
छन्त्यालले,2
छ’,2
पर्यटन,2
छैन ।’,2
बजेटले,2
बनिसकेको,2
पार्क,2
अभावमा,2
ताल,2
पैदल,2
संजालले,2
गन्तव्य,2
नौडल्ले,2
मिलेको,2
भएमा,2
मान्य,2
पक्षका,2
सत्यता,2
परीक्षक,2
प्रयोगको,2
बौद्धिक,2
संस्थामा,2
लिनुपर्ने,2
लाइनको,2
संस्थाहरु,2
मापदण्डहरु,2
चयन,2
सामान,2
सहायताबाट,2
हिस्सालाई,2
गाँसेर,2
समुन्नतिको,2
हस्तक्षेपबिना,2
पुर्याउने,2
बुटवलबाट,2
नजिकको,2
अध्ययनपछि,2
अनुरुप,2
शैक्षिक,2
गर्छ ।,2
मुलुकलाई,2
द्विपक्षीय,2
गरिवी,2
अभियानलाई,2
पूर्वाधारको,2
राजस्व,2
गतिविधिहरुको,2
भ्रमपूर्ण,2
गरिसक्नुपर्ने,2
२०१९,2
सर्वोपरी,2
नगरीकन,2
ढिला,2
हितलाई,2
विशुद्ध,2
"माछा–मासु,",2
सर्वेक्षणले,2
मूल्यवृद्धि,2
"सकिँदैन,",2
भैसकेको,2
गल्ती,2
भागबाट,2
पश्चिम,2
माटोको,2
धनराशि,2
बिगो,2
पदाधिकारी,2
भ्रष्टाचार,2
गर्नलायक,2
गर्व,2
जोखिममा,2
क्षमता,2
ठेकेदार,2
लाभ,2
स्तरोन्नति,2
आउनुअघि,2
सबैले,2
स्थलगत,2
खण्ड,2
नारायणगढ–बुटवल,2
कोस्वाले,2
एसियाली,2
आत्मविश्वास,2
सोचबाट,2
"हीनताबोध,",2
फस्छौं,2
चिढिएलान्,2
हैसियतको,2
निर्णायक,2
अटल,2
"दृढ,",2
बढ्नका,2
हृदयंगम,2
आउँदै,2
बदलाव,2
"भनेझैं,",2
रोजले,2
लियो,2
आँखाले,2
अरूकै,2
पश्चिमाहरूले,2
हिजोझैं,2
उदाएको,2
शक्तिका,2
पुनर्गठन,2
सन्तुलनमा,2
सिक्ने,2
पाठ,2
पछिसम्म,2
सावधानीका,2
अपनाउनुपर्ने,2
डिल,2
शक्तिराष्ट्रहरूसँग,2
नेपालजस्तो,2
नियतिबारे,2
पार,2
चरण,2
तयारीका,2
अलोकतान्त्रिक,2
गर्ने’,2
‘पुनर्विचार,2
सम्बन्धमै,2
अर्थमा,2
सर्वभौम,2
किनकि,2
सुहाउने,2
रुचाउने,2
भनिन,2
अभियन्ता,2
अग्रज,2
विश्वमै,2
चाहन्छ,2
लाद्न,2
परिवेशबीच,2
देखाएर,2
दम्भ,2
बल्झाएर,2
गर्नतर्फ,2
अतिवाद,2
रटान,2
टक्काको,2
बाह्रै,2
गोरुको,2
हुन्न’,2
‘केही,2
घुसाउन,2
नलागेर,2
गर्नतिर,2
टुंगिसकेको,2
वार्ताटोलीबीच,2
धूमिल,2
छवि,2
राष्ट्रकै,2
"लोकतन्त्र,",2
बढ्दा,2
उदांगिँदा,2
गैरराजनीतिक,2
दर्जामा,2
सरह,2
‘भगवान्’,2
‘बा’,2
पूर्वआकलन,2
असरबारे,2
भावी,2
संगीन,2
आदिले,2
ओढ्ने,2
छाता,2
कम्युनिस्टहरूको,2
हेर’,2
‘पर्ख,2
निर्णयप्रति,2
मौनता,2
दाबा,2
खोजीमा,2
उपायको,2
झुक्याउन,2
उक्साएका,2
सुरुआतमा,2
तर्कसंगत,2
अहित,2
परित,2
सर्वसम्मतिबाट,2
सार्ने,2
सार्वभौमसत्तालाई,2
नाटकहरूमा,2
मञ्चित,2
नेतृत्वबाट,2
उत्तम,2
सर्वसम्मतिमा,2
दामासाहीमा,2
भारी,2
जस–अपजसको,2
कतिपयचाहिँ,2
लबिइङमा,2
थाती,2
चुनावसम्म,2
सेभिङ’,2
‘फेस,2
असहजतासहित,2
खपतका,2
देखिन्नन्,2
मनैदेखि,2
नेतासमेत,2
सत्तारूढ,2
बाहिरिएको,2
रह्यो ।,2
रहनु,2
अडानमा,2
पूर्ववर्ती,2
नहुने’,2
‘परियोजना,2
छलफल–बहसमा,2
अध्ययन–चिन्तन,2
भाष्यलाई,2
यसविरुद्ध,2
नगर्नु;,2
गम्भीरतापूर्वक,2
गर्नुबाहेक,2
सुझाउने,2
खनालको,2
झलनाथ,2
माग्नु;,2
अमेरिकासँग,2
योजनासहित,2
बनाउन’,2
‘वातावरण,2
प्रयासरत,2
अवसरको,2
गिजोल्न,2
राजी,2
सर्तमा,2
सभामुखसँगको,2
"पकड,",2
सचिवालय,2
प्रधानमन्त्री’,2
‘म,2
"भनिएझैं,",2
हुन्थ्यो ।,2
"थिएन,",2
झेल्नुपर्ने,2
हीनताबोधको,2
सन्त्रास,2
पश्चिमासँगको,2
सुल्झाएको,2
नगिजोली,2
दर्साएको,2
याचनाले,2
फोरममा,2
दलबाहेक,2
गरेरै,2
परिणामको,2
गिजोल्दा,2
देखिए,2
भयो’,2
‘एमसीसी,2
जनमानसमा,2
कदमबारे,2
लबिइङ,2
प्रतिपक्षमै,2
हैसियतसहित,2
जटिलतातर्फ,2
रणनीतिले,2
दाउपेचको,2
भागेर,2
परिस्थितिसँग,2
आइपरेको,2
मागेर,2
कारणले,2
यो–यो,2
अमेरिकीहरूसँग,2
परिस्थितिको,2
थप्ने,2
सहजताको,2
"वर्चस्व,",2
गरिसके,2
अनुमोदनबिना,2
देखियो ।,2
खोज्नुमै,2
पारदर्शितालाई,2
चुस्तता,2
"स्पष्टता,",2
परियोजनाका,2
प्रतिष्ठाको,2
हाम्रोजस्तो,2
यथार्थलाई,2
विश्वशक्तिबीच,2
गैरजिम्मेवारी,2
लापरबाही,2
नेतृत्वकै,2
बन्नुको,2
सरकारसमेत,2
‘राष्ट्रिय’,2
रेग्मी,2
न्यायाधीश,2
प्रधान,2
मधेसवादी,2
जनमोर्चा,2
सहित,2
माओवादी),2
समाजवादीसहित,2
"कांग्रेस,",2
(नेपाली,2
तीनैवटा,2
सरकारदेखि,2
गहन,2
रूपले,2
"खेल्यो,",2
आउनुका,2
अनुभवबीच,2
सौहार्दपूर्ण,2
द्विदेशीय,2
वृत्त,2
राजनीतिक–कूटनीतिक,2
आशंकाले,2
रणभूमि,2
शक्तिराष्ट्रहरूको,2
जोडेसँगै,2
अवरोधमा,2
सहभागितालाई,2
लुको,2
बनाइदियो ।,2
सामरिक,2
"भूराजनीतिक,",2
बहसलाई,2
"गरे,",2
बेखुसीसमेत,2
बुझ्ने,2
अमुक,2
नेपालनीति,2
"गरेनन्,",2
‘अन्तिम’,2
फोन,2
गतिविधिबीच,2
सन्देशसहित,2
लेओस्’,2
एमसीसीबारेमा,2
अधिकारीसँगको,2
साइडलाइनमा,2
सम्मेलनको,2
ग्लास्गो,2
"छलफल,",2
सुमारको,2
फतिमा,2
हप्ताअघि,2
"भ्रमण,",2
पारेर,2
वार्षिकोत्सव,2
७५,2
नेपाल–अमेरिका,2
किडर–लिङले,2
केल्ली,2
लु,2
मध्यएसियाली,2
असोजमा,2
थिए—,2
पृृष्ठभूमि,2
गरिनुका,2
छ ।नेताहरूले,2
गरेपश्चात्,2
गरिसक्न,2
पत्रमार्फत,2
नेताद्वयले,2
पर्खन,2
पठाउँदै,2
अधिकारीबहुचर्चित,2
२०७८इन्द्र,2
खोज्नु,2
आफ्नो र,2
एमसीसीजस्ता,2
भन्ने यथार्थलाई,2
पाठअमेरिकी,2
रहेन,2
सम्बन्धले,2
चीन–अमेरिकी,2
रेभोल्युसन’,2
‘कलर,2
कार्यकाल,2
यानुकोभिच,2
रणनीतिको,2
रेमेम्बी,2
खानी,2
क्रम,2
अख्तियार,2
लेखमा,2
सल्लाहकार,2
साम्राज्यको,2
पुरानै,2
हल्ला,2
खराब,2
पतनपछि,2
मिलेर,2
कहाँ,2
निर्यात,2
ग्यास,2
अचेल,2
दुःख,2
सोच्न,2
फ्रान्सले,2
युरोपको,2
शीतयुद्धको,2
युरोपसँग,2
अन्तर्वार्ता,2
लहैलहैमा,2
टाइम्समा,2
ढंगले,2
खोज्दै,2
अमेरिकाका,2
सम्बन्धका,2
हुनेछ ।’,2
फेब्रुअरीमा,2
अंश,2
अटलान्टिक,2
युरोपमा,2
युरोप,2
अपदस्थ,2
झेलेन्स्कीलाई,2
भोलोदिमिर,2
छ-,2
डेभिड,2
शीतयुद्ध,2
चौथो,2
खर्चेर,2
अविनाश,2
टोलीमा,2
सेप्टेम्बरमा,2
गुलशन,2
करणले,2
खेलबाट,2
सन्दीपले,2
सन्दीप,2
अन्तर्राष्ट्रियमा,2
केसी,2
करण,2
चोटका,2
छनोटमा,2
ओमानसँगको,2
सकेनन् ।,2
इनिङ्स,2
ओमानविरुद्ध,2
बनाए ।,2
ब्याटबाट,2
आस,2
कुशल,2
दिइसकेका,2
विगतको,2
खेलाडीको,2
पछिल्ला,2
आउट,2
ऐरी,2
अनुभवी,2
बलरका,2
रनमा,2
थपेको,2
लगत्तै,2
लिग,2
निश्चित,2
यिनै,2
सेमिफाइनल,2
"आयरल्यान्ड,",2
यूएई,2
हारले,2
आयरल्यान्डसँग,2
पराजित,2
ओमानलाई,2
आयरल्यान्ड,2
मस्कटमा,2
शृंखला,2
दोषी,2
थारू,2
कार्यमा,2
हेर्दा,2
चौडा,2
पूर्वाधारमा,2
पुगे ।,2
हिजोका,2
बनेर,2
उल्लेख्य,2
बसाइँसराइको,2
बस्न,2
कारोबारीहरूले,2
भाउ,2
शहरमा,2
त्यतिखेर,2
गाउँ–सहरमा,2
तराई–मधेशमा,2
आर्जन,2
पहाडको,2
हौस्याएको,2
छ ?,2
सघन,2
मधेशमा,2
नव,2
पुनर्वास,2
मधेशी,2
पहाडबाट,2
सकिरहेका,2
फेरिँदो,2
"समृद्धि,",2
वर्चस्व,2
आन्दोलन,2
विस्थापित,2
चलाएर,2
निर्माणले,2
खेती,2
गाउँ,2
आन्दोलनले,2
थिए ।प्रकाशित,2
राजपत्रको,2
नगरपालिकाको,2
मन्त्रिपरिषद्ले,2
२२,2
सुदूरपश्चिम,2
सकिन्न ।,2
छँदा,2
सडकमा,2
अडान,2
रूपमै,2
रोक्नु,2
सभामुखले,2
प्रतिनिधिसभा,2
मूल्यमा,2
टुंगो,2
अपरिहार्य,2
कैयौं,2
सम्पादकीय,2
गण्डकीमा,2
मधेस,2
६१,2
कर्णालीमा,2
लुम्बिनीमा,2
वाग्मतीमा,2
यस्तै,2
सागर,2
बाल,2
५४,2
जनसंख्याले,2
पाइन्छ ।प्रकाशित,2
झल्किएको,2
अभिमतमा,2
आक्रोश,2
तन्त्रको,2
लोकप्रियता,2
बरबाद,2
कुरामै,2
झिनामसिना,2
डुब्ने,2
जनतासित,2
उत्थानका,2
अपहेलित,2
थिचिएका,2
विशेषतः,2
"निवारण,",2
"अवसर,",2
रोजगारीको,2
सक्छन् ।,2
स्वाद,2
समन्वयकारी,2
खोजिनुपर्छ ।,2
कार्यकर्तामा,2
सक्छ ?मुख्य,2
मान्यताहरूलाई,2
स्खलनले,2
संस्थाहरूको,2
देखिँदै,2
लक्षण,2
धराशायी,2
भइरहने,2
अस्थिरता,2
गौण,2
समावेशी,2
गर्दैनन्,2
सकेनन्,2
देखाउन,2
जनमुखी,2
‘प्रचण्ड’,2
सरकारसित,2
अल्पमत,2
"बहुमत,",2
हुन्छ ?,2
बनाइराख्ने,2
बन्दी,2
वादविवादमा,2
गिजोलिइरहने,2
उठाउँछन् ।नेपालको,2
बाटाको,2
हुन्छन्,2
तताउन,2
माध्यमले,2
जुलुसका,2
भाषण,2
"नारा,",2
उरालिएका,2
नाउँमा,2
राष्ट्रवादका,2
खोजिनुपर्नेमा,2
समस्याको,2
शान्त,2
प्रमाणका,2
यथेष्ट,2
स्थायित्वमाथि,2
बढेका,2
हराउँदै,2
अरूले,2
विश्वासिलो,2
पर्दा,2
घेराभित्र,2
संकुचित,2
भावावेगले,2
परम्परावादी,2
प्रभावले,2
शक्तिहरूको,2
"अभिमुखीकरण,",2
बाधा,2
चलाउनमा,2
चलनले,2
अतिरञ्जित,2
"अवस्था,",2
काम ?नेपालको,2
गतिहीन,2
चल्नुपर्ने,2
नदिनु,2
निरूपणका,2
शीर्षनेताहरूको,2
चिम्लिने,2
एजेन्डाप्रति,2
निर्देश,2
संविधानले,2
चलाउनपट्टि,2
कार्यान्वयनलाई,2
नीतिहरूको,2
चलाउनमै,2
प्रणालीले,2
खोज्ने,2
मान्छे,2
दक्षताभन्दा,2
कार्यक्षमता,2
व्यक्तिको,2
"रमाउन,",2
भागबन्डामा,2
बाँडेसरह,2
साधनस्रोत,2
सामन्तवादी,2
नेताको,2
छन् ।’अति,2
एग्जिक्युटन्ट),2
(नेटिभ,2
कम्युनिस्ट,2
बीपीले,2
चाहन्थे ।,2
टुक्र्याउन,2
झैं,2
रहमानले,2
दलाल,2
दृष्टिमा,2
सम्झना,2
रहमान),2
मुजिबुर,2
(शेख,2
रहमान,2
कोइरालालाई,2
कमरेड,2
खारिएका,2
जन्मने,2
ज्वलन्त,2
विरोधाभास,2
एमसीसीप्रति,2
दृष्टिकोणमा,2
देशप्रति,2
सकेनन् ?,2
सरकारसम्म,2
दुईतिहाइनिकट,2
दलसित,2
लोकतन्त्रप्रति,2
कांग्रेसजस्तो,2
मान्ने,2
"भएकाले,",2
परस्पर,2
सांगठनिक,2
देखायो ।,2
प्रतिबद्धतामा,2
लोकतन्त्रप्रतिको,2
गरिँदा,2
समझदारी,2
प्रचार,2
दलमार्फत,2
मिली,2
(लेनिनवाद),2
हुन्छन् ।,2
हत्कण्डा,2
चुनावी,2
तब,2
उत्रिनुपर्छ,2
प्रतिस्पर्धामा,2
व्यवहारमा,2
"देखिन्छ,",2
झन्डामा,2
हँसिया–हथौडाअंकित,2
माओवाद,2
"मार्क्सवाद,",2
रूपान्तरित,2
भएकाहरू,2
संगठनमा,2
नखाँदा,2
अवस्थासित,2
"सामाजिक,",2
खर्चियो ।,2
नकारात्मक,2
चरित्रमाथि,2
उपादेयता,2
नारामा,2
बोकी,2
साम्यवादी,2
"जलप,",2
"आधार,",2
मिल्दैन ।,2
अभ्याससित,2
देशहरूको,2
पश्चिमेली,2
तुलना,2
सरकारहरूको,2
गर्‍यो ।नेपालका,2
मार्ने,2
"गरेन,",2
दस,2
स्थायित्वसितै,2
अडिँदा,2
बोकेका,2
अडेको,2
बहुमतमा,2
भोटको,2
इजरायलको,2
चलेका,2
काल,2
पारेपछि,2
तोडिएको,2
ससाना,2
सचेत,2
पक्षपट्टि,2
बनाउनुपूर्व,2
उठ्ने,2
उद्देश्यमै,2
परिपाटीका,2
अप्राकृतिक,2
शरण,2
व्यवस्थाकै,2
सरापेको,2
जीवनभर,2
छोडी,2
आखिर,2
‘क्रान्ति’,2
खाँदैन ।,2
अवस्थितिसित,2
"मूल्यमान्यता,",2
अभाव ।माओवाद,2
कूटनीतिको,2
"सोच,",2
व्यक्तिवादी,2
"गठबन्धन,",2
हुन्—,2
तीमध्ये,2
कारक,2
भत्काउने,2
बलिया,2
बरालमलाई,2
२०७८लोकराज,2
छ–,2
शीर्षनेताहरुको,2
गठबन्धनगठबन्धनका,2
बन्नेछ ।प्रकाशित,2
यथार्थको,2
हिँडाएको,2
मनाउँदा,2
राष्ट्रव्यापी,2
तवरले,2
घनीभूत,2
जनसम्प्रभुता,2
हिम्मत,2
कटाउने,2
बिदासमेत,2
विविध,2
चाडपर्वमा,2
प्रवृत्तिसूचक,2
छल्ने,2
संस्कृति,2
उपयोगको,2
अधिकाधिक,2
"परिश्रमको,",2
"कामको,",2
लाग्दो,2
ओरालो,2
मर्यादा,2
राजको,2
राज,2
भ्रष्टाचारी,2
घटीबढी,2
छÙ,2
बिगबिगी,2
प्रतिवेदनहरू,2
राष्ट्रिय–अन्तर्राष्ट्रिय,2
"हामीकहाँ,",2
रहन्छ ।३.,2
प्रश्नचिह्न,2
प्रतिबद्धतामाथि,2
प्रजातान्त्रिक,2
देशभक्ति,2
"राष्ट्रवादिता,",2
गर्नेहरूको,2
ग्रहण,2
अवसरवादिताका,2
ढोङ,2
"हल्का,",2
महत्त्वलाई,2
गरिनु,2
आजजस्तो,2
नमनाई,2
मनाइनुपर्ने,2
जागरण,2
गतिलाई,2
दिशा,2
अग्रगमनको,2
आमूल,2
आशय,2
पंक्तिकारको,2
मिलनविन्दुको,2
गुज्रिरहेका,2
घडीबाट,2
परीक्षाको,2
कडै,2
दूरीबाट,2
फराकिलो,2
अपच,2
लोकतन्त्रका,2
"निर्वाचनपछिको,",2
"कार्यान्वयनको,",2
संविधानसभाले,2
पहिलोपल्ट,2
इतिहासमा,2
"छैनौं,",2
संविधानसभासँग,2
घोषणाद्वारा,2
"अतिरिक्त,",2
प्रवर्द्धनका,2
राष्ट्रबोध,2
चाहिन्छ,2
मनाउनुपर्छ,2
वातावरणमा,2
उमंगमय,2
उत्सवको,2
चाडपर्व,2
अन्तरकुन्तरसम्म,2
सर्वप्रमुख,2
