word,count
रिपोर्टतस्बिरफिचरदर्शन-अध्यात्मसाहित्यसम्पादकीयस्वास्थ्यजीवनशैलीपडकास्टयुनिकोडकर्पोरेटपैसाबागमती,1
९७,1
११५,1
ग्राहकलाई,1
खालको,1
अनुभव,1
आफैमा,1
जुन,1
उपभोग,1
ढंगबाट,1
सरल,1
उपयोग,1
सेवाहरुको,1
लोन,1
"गर्ने,",1
जम्मा,1
खातामा,1
"पठाउने,",1
"खोल्ने,",1
एपमार्फत,1
स्तरोन्नतिपश्चात,1
स्तरोन्नति,1
पहुँचलाई,1
सुदृढ,1
सवल,1
सुविधालाई,1
छन्।बैंकले,1
शर्माले,1
सुवास,1
इन्टरनेसनलका,1
सुनिलकुमार,1
छ।उक्त,1
हस्तक्षर,1
प्रभाकारी,1
सुविधाहरुलाई,1
सुचारु,1
प्लेटफर्म,1
च्यानल,1
ओम्नी,1
रु३५०,1
रु१८०,1
बोतलमा,1
मिलिको,1
मिलि,1
३३०,1
क्यापसहित,1
पुल-अफ,1
५.२,1
मात्रा,1
अल्कोहलको,1
बियरमा,1
छ।यती,1
पारिएको,1
पानीबाट,1
प्राकृतिक,1
यिस्ट,1
"जौ,",1
माल्टेड,1
"हप्स,",1
फड्को,1
उद्योगमा,1
झल्काउने,1
आभास,1
बियरले,1
उत्साहीहरूलाई,1
छ।बियर,1
बोकेको,1
स्लोगन,1
माउन्टेन्स’,1
‘स्पिरिटअफ,1
ब्रुअरीले,1
ब्लण्ड-प्रिमियम,1
लागू,1
नियम,1
सर्त,1
अफरमा,1
सकिनेछ।उक्त,1
प्रतिमहिनामा,1
७७०,1
सेवामात्र,1
सब्स्क्रिप्सनको,1
टीभी,1
क्लियर,1
४,1
साथमा,1
एमबीपीएसको,1
गर्नेछन्।,1
आवश्यकताअनुरुप,1
आफनो,1
ल्याइएको,1
रुप,1
पूर्ण,1
सेवालाई,1
बढ्दो,1
छ।इन्टरनेटको,1
एमबीपीएससम्मको,1
अफरअन्तर्गत,1
सुपर,1
सेवाग्राहीको,1
केबलनेट,1
सुबिसु,1
प्रदायक,1
"टेलिभिजन,",1
केबल,1
बफर,1
नो,1
इन्टरनेटमा,1
अफर’,1
‘सुपर,1
सुबिसुको,1
कोसेढुङ्गाको,1
इतिहासमा,1
खेल्नुका,1
भूमिका,1
नवीनतम्,1
नबिलले,1
एजेन्ट,1
१८७,1
१३५,1
समायनुकूल,1
१९८४,1
छ।सन्,1
ड्रप),1
एन्ड,1
(पिक,1
उबर,1
"परामर्श,",1
चिकित्सक,1
"खोप,",1
"सङ्कलन,",1
नमुना,1
घरमै,1
हेल्थकेयरले,1
गर्दछ।,1
सेवामा,1
टेलिमेडिसिन,1
चिकित्सा,1
पोलिक्लिनिक,1
उन्नत,1
प्रविधि,1
हेल्थकेयर,1
एकान्तकुनास्थित,1
छ।ललितपुरको,1
साझेदारीको,1
कार्ड,1
"प्रिपेड,",1
नबिलका,1
साझेदारी,1
सुविधाहरुमा,1
हेल्थकेयरसँग,1
तवरले,1
सरलीकृत,1
सुदुरपश्चिममा,1
कर्णालीमा,1
"१८,",1
लुम्बिनीमा,1
"९,",1
गण्डकीमा,1
"३७,",1
बाग्मतीमा,1
"१५,",1
प्रदेशमा,1
मधेस,1
छरिएर,1
पारेको,1
अपेक्षलाई,1
"आवश्यकता,",1
आम,1
प्रतिबद्घ,1
आम्दानीमा,1
ग्राहकवहरुको,1
छ।विगतदेखि,1
गर्नसक्ने,1
डिम्याट,1
सेयर,1
"छुट,",1
शुल्कमा,1
लकरको,1
"कार्ड,",1
भिसा,1
"कारोबार,",1
अन्तरशाखा,1
लाखको,1
गणना,1
ब्याज,1
८.५५,1
मौज्दातमा,1
खाता’,1
वृद्घि,1
‘महालक्ष्मी,1
मिल्ने,1
मै,1
५१,1
वृृद्धि,1
१११,1
थियो।बैंकले,1
‘न्यानोनानी’,1
केन्द्रको,1
सहकार्यका,1
अस्पतालहरुलाई,1
नपुगेका,1
ग्रामीण,1
देशका,1
नानी’,1
‘न्यानो,1
केन्द्रलाई,1
प्रवर्द्धित,1
पुनद्वारा,1
महावीर,1
वार्षिकोत्सवको,1
१३औं,1
कार्यहरु,1
उत्तरदायित्वसम्बन्धी,1
जोडिएर,1
प्रत्यक्ष,1
गरिकहरुसँग,1
तथाना,1
निर्देशित,1
उद्देश्यबाट,1
मूल,1
गर्नको,1
उजागर,1
सम्भावनाहरुलाई,1
त्यस्ता,1
पहिचान,1
सम्भावनाहरुको,1
सुषुप्त,1
तहमा,1
थियो।नेपाली,1
तालिम,1
संचालनसम्बन्धी,1
नर्सलगायत,1
"डाक्टर,",1
संस्थाका,1
गरे।कार्यक्रममा,1
मोक्तानलाई,1
विमर्श,1
गाउँपालिका,1
मरिण,1
चौकीमा,1
हुन्।त्यस्तै,1
राईलाई,1
महन्तकुमार,1
खोटाङका,1
७,1
नगरपालिका–,1
मझुवागढी,1
रुपाकोट,1
दिक्तेल,1
संयोजक,1
कोषका,1
सञ्चालक,1
प्राङ्गणमा,1
चौकीको,1
हो।चिउरीडाँडा,1
राख्न,1
उचित,1
तापक्रम,1
शारीरिक,1
निर्मित,1
स्वदेशमै,1
केन्द्रद्वारा,1
सिन्धुलीलाई,1
चिउरीडाँडा,1
उत्तरदायित्वको,1
संस्थागत,1
एकमुष्ट,1
सुविधाबापतकोे,1
(बीमालेख,1
अवधिभित्र,1
वर्षपश्चात,1
रकममात्र,1
दुर्घटनाबाहेक,1
बीमालेख,1
बीमितलाई,1
रकमबाहेक),1
तिरेको,1
सुविधाबापत,1
लिनेको,1
(ऐच्छिक,1
रहेमा,1
जीवित,1
बीमित,1
पश्चातसम्म,1
बराबर,1
तिरेर,1
अतिरिक्त,1
वर्षदेखिका,1
छैन।,1
कर्जा,1
समर्पण,1
भएपश्चात,1
मितिबाट,1
प्रारम्भ,1
किस्ता,1
छ।वार्षिक,1
छुटको,1
बीमाङ्कको,1
त्यसैगरी,1
लाग्नेछ।,1
पाइनेछ।त्रैमासिक,1
जसअनुसार,1
शुल्कको,1
तरिकाअनुसार,1
तिर्ने,1
छ।बीमा,1
लाखदेखि,1
छ।न्यूनतम,1
तरिकाले,1
एकमुष्ठ,1
"त्रैमासिक,",1
"अर्ध–वार्षिक,",1
"वार्षिक,",1
आम्दानी,1
६५,1
समाप्ति,1
बीमामा,1
वर्र्षसम्मको,1
सक्नेछन्।न्यूनतम,1
समूहका,1
म्यादी,1
मुनाफामा,1
योजनाको,1
हुनु,1
सुनिश्चित,1
छ।न्यून,1
सुनिश्चत,1
न्यून,1
सुनिश्चिता,1
लगानीको,1
नपरोस्,1
संकट,1
परिवारमा,1
व्यक्तिलाई,1
जीवनशैलीलाई,1
पारिवारिक,1
घटनाले,1
अकल्पनीय,1
घट्न,1
"छ,",1
अनिश्चित,1
परिकल्पना,1
भविष्यको,1
उज्ज्वल,1
परिवारको,1
रहँदा,1
आफू,1
ब्यक्तिले,1
छ।प्रत्येक,1
क्रममा,1
यसै,1
उद्देश्यका,1
पुर्‍याउने,1
बीमाको,1
आवश्यकतालाई,1
बजारको,1
सम्झौतामार्फत,1
हो।यस,1
कार्यक्रम,1
दिवसको,1
धान,1
१५,1
असार,1
०७८,1
सघाउन,1
होमस्टेको,1
सामुदायिक,1
उद्यम,1
गरे।कम्युनिटी,1
विकासमा,1
देशको,1
फैलाई,1
समुदायमा,1
सम्झौताले,1
बताए।कम्युनिटी,1
बाह्य,1
स्तरमा,1
"बताए।साथै,",1
सावित,1
कोशेढुंगा,1
पहलमा,1
बैंकिङको,1
उद्देश्यसाथ,1
शाक्यले,1
हुन्।कार्यक्रममा,1
शिवप्रसाद,1
शाक्य,1
सुजितकुमार,1
सम्झौतामा,1
दरबारमार्गमा,1
प्रधान,1
छ।कम्युनिटी,1
नेटवर्कबीच,1
प्रवद्र्धन,1
साक्षरताका,1
"पर्यटन,",1
९१%,1
८७%,1
सटको,1
बुस्टर,1
भर्नाविरुद्ध,1
भिजिट,1
रुम,1
आपतकालीन,1
अध्ययनका,1
महिनापछि,1
प्रायः,1
छ–,1
कोरोनाभाइरसविरुद्ध,1
"यद्यपि,",1
घटेको,1
समयसँगै,1
केन्द्रका,1
रोकथाम,1
हुनेछन्।’रोग,1
डोज,1
भएन,1
भाइरस,1
‘यदि,1
"छन्,",1
भनेका,1
प्राध्यापकले,1
औषधिको,1
"इम्युनोलोजी,",1
प्याथोलोजी,1
"एलेबेडी,",1
अली,1
लेखक,1
छ।वरिष्ठ,1
विज्ञप्तिमा,1
’प्रेस,1
"गर्छ,’",1
स्विच,1
थोरै,1
विस्तारै,1
सक्दैन।,1
टिकाउन,1
अनिश्चितकालसम्म,1
गतिविधि,1
प्रणालीले,1
खर्च,1
ऊर्जा,1
हुँदा,1
गर्छ।‘ठूलो,1
प्रतिनिधित्व,1
परिवर्तनको,1
प्रतिक्रियामा,1
घट्नुले,1
स्तर,1
लगाएपछि,1
विज्ञप्तिअनुसार,1
प्रेस,1
थिए।युनिभर्सिटीको,1
ट्र्याक,1
परिपक्वता,1
मानिसमा,1
भाइरसको,1
कोरोना,1
छन्।अनुसन्धानकर्ताले,1
बताएका,1
महिनासम्म,1
कम्तीमा,1
लड्ने,1
कोभिड–१९,1
अनुसन्धानकर्ताले,1
मेडिसिनका,1
स्कुल,1
युनिभर्सिटी,1
वासिंगटन,1
लुइसस्थित,1
सेन्ट,1
