word,count
पहल,2
"स्तुप,",2
महत्वका,2
प्राकृतिक,2
थियौं।,2
चर्चा,2
पक्षबारे,2
ऐतिहासिक,2
पछिल्ला,2
भइसक्दा,2
युनेस्कोको,2
तस्बिर।,2
सबिना,2
आतुर,2
सुन्न,2
वर्षभित्र,2
१३:४७:३०,1
छौं।’,1
गरिरहेका,1
बजेट,1
संघमा,1
गुरूयोजना,1
स्तरोन्नतितर्फ,1
बस्तीहरूमा,1
बुढामगरले,1
"गर्‍यौं’,",1
मागका,1
"छ। 

‘जनप्रतिनिधि",1
सवारीका,1
निरन्तर,1
नाली,1
"पार्ने,",1
चौडा,1
"दिए। 

अहिलेका",1
लगानी,1
अवधीमा,1
पालिकाभर,1
जनप्रतिनिधि,1
आफूहरू,1
"बताए। 

गाउँपालिकाका",1
चढ्न,1
गरेमा,1
यात्रा,1
"बताए। 

उनले",1
जोकलाल,1
बस्तीमा,1
"छ। 

गाउँपालिकाअन्तर्गत",1
यातायात,1
लुकुरबनखोलामा,1
भालिबाङखोला,1
"चल्दैन्थे। 

यस",1
वर्षसम्म,1
"भने। 

गत",1
सावित,1
वरदानै,1
हाम्रा,1
"बताए। 

‘मोटरबाटो",1
सिर्पालीले,1
मनबहादुर,1
अन्त्य,1
अवस्थाको,1
उपभोग,1
सञ्जालले,1
"आइपुग्छन्। 

सडक",1
घण्टामै,1
त्यहाँका,1
आउनुपर्थ्यो।,1
किनमेलका,1
स्थानीयबासीलाई,1
जोडिनु,1
"छ। 

मोटरबल",1
पुर्‍याइएको,1
मागबमोजिम,1
चाहना,1
आम,1
कल्पना,1
आउँला,1
"पर्छन्। 

यी",1
दुर्गममा,1
पात्ले,1
भित्रिवन,1
"नर्जाखानी,",1
नं,1
"छ। 

छ",1
आमनागरिकको,1
पुगेपछि,1
गाउँ-गाउँमा,1
सहकार्यमा,1
संघीय,1
गण्डकी,1
पिछडिएको,1
"छन्। 

भौगोलिक",1
परिणत,1
मोटरबाटोमा,1
गोरेटो,1
हिँड्ने,1
घोडाखच्चड,1
ढुवानी,1
घोँडाखच्चडमा,1
उपभोग्य,1
तमानखोलाबासी,1
"छ।

पाँच",1
कल्भर्ट,1
नबेको,1
जनजीवन,1
निर्माणले,1
कष्टकर,1
हुनुपूर्व,1
पूर्वाधारका,1
"छ।

विकास",1
बस्तीमै,1
"छन्। 

गाउँपालिका",1
टोल,1
विकट,1
"छन्। 

बागलुङको",1
गराउन,1
अस्पतालसम्म,1
गाडीमै,1
बिरामीहरू,1
"थियो। 

अहिले",1
गुमाउनु,1
अकालमा,1
लैजानु,1
बिरामीलाई,1
"गुड्छन्।’

पहिला",1
बढ्दा,1
हिमपाइप,1
साना–साना,1
"आउँछन्,",1
बोङ्गादोभानमा,1
"देखिदैन्थें’,",1
वर्षअघिसम्म,1
"थिएनौं,",1
सोचेकै,1
आउलान्,1
काटेर,1
भिर,1
तारे,1
मुहारै,1
‘मोटरबाटोले,1
अनुभूति,1
विकासको,1
गुड्दा,1
अघिबाट,1
नसोचेको,1
गुड्लान्,1
भिरपाखामा,1
कली,1
नर्जाखानीकी,1
गाउँपालिका–६,1
गुड्दै,1
भिरमा,1
सिरिङ्गै,1
"गाउँपालिका। 

अहिले",1
बागलुङको,1
पालिका,1
भिरालो,1
भौगोलिक,1
जिल्लाकै,1
समस्या।,1
गराउँदासमेत,1
उकाली–ओराली,1
वस्तुभाउ,1
भीरपाखा।,1
सिरिंगै,1
प्रतीकात्मक,1
"गलकोट,",1
भयो’,1
आएकोजस्तै,1
‘गाउँमा,1
१४:५२:००,1
वृद्धि,1
निकुञ्जमा,1
बाँके–बर्दिया,1
"पर्छ। 

सन्",1
क्यामरालाई,1
अनुसार एउटा,1
कडरियाका,1
रबिन,1
कोष,1
प्रकृति,1
"छन्। 

राष्ट्रिय",1
दिइएको,1
चार-चार,1
ब्लक का,1
"छन्।

सी",1
ब्लकबाट,1
ए,1
जति,1
राखिएकामध्ये,1
"गर्नेछौं।’

बाघ",1
यकिन,1
विश्लेषण गरी बाघको,1
फोटोबारे,1
सकिएपछि ती,1
अवधि,1
‘गणनाको,1
"छन्,’",1
देखिएका,1
क्याप्चर,1
नियाल्दा,1
"दिए।

‘हामीले",1
खिचिएको,1
क्यामेराले,1
फिर्ता,1
अगुवाबाट,1
"लैजान्छन्।’

वन",1
मानिसहरू वन्यजन्तुको,1
"खै,",1
‘तै,1
"आउँदैन,’",1
प्रयोगमा,1
उनीहरूका,1
"गरे।

‘ती",1
चोरेको,1
जसले पनि,1
सिकारी,1
गर्नका,1
दाउरा,1
घाँस,1
कुल्चिएर,1
ढकेरीको,1
लगेको,1
चोरेर,1
क्षेत्रबाट,1
खड्गबास,1
साहका,1
भू-भाग,1
पूरै,1
"छ।

‘डी’",1
भागलाई,1
‘सी’,1
"थियो।

त्यस्तै",1
पुसदेखि,1
सकेर,1
‘बी’,1
‘ए’,1
"थियो।

बाघ",1
मंसिरदेखि,1
गरी पाटे,1
"हो।

बर्दिया-बाँके",1
सी ब्लकमा,1
"छन्।

बुधबारदेखि",1
प्राविधिकहरू खटिएका,1
टोलीमा,1
"बताए।

बाघ",1
बिहीबारदेखि,1
विधिबाट,1
ट्रयापिङ,1
त्रासका,1
आक्रमणको,1
"बताए।

बाघको",1
डि ब्लकको,1
"हुनेछ।’

चौथो",1
१८-१९,1
गरी अबको,1
सार्दा,1
‘क्यामेरा,1
"राखिन्छ,’",1
दिन-रात,1
"सुरू हुनेछ।

‘अब",1
लगाउने,1
सकिनेछ।,1
सार्ने,1
सारेर,1
अर्को सात,1
"सार्दैछन्।’

अन्तिम",1
ओभरीबाट,1
ढकेरीबाट,1
बाँकेको,1
‘यता,1
"सार्दै छन्,’",1
सल्यानबाट,1
घुइँयाबारी,1
दाङको,1
उता,1
क्याम्प सार्दै,1
दाङतिर,1
मलैतिरबाट,1
"बताए।

‘आज",1
सेतोपाटीलाई,1
सार्न,1
‘डी’,1
श्यामकुमार,1
"छ।  

बाँकेमा",1
खड्का,1
१५:४०:५३,1
थलो,1
प्राज्ञिक,1
विश्वविद्यालयलाई,1
जोशीले,1
विनोद,1
प्राध्यापक,1
नहुने,1
स्वार्थका,1
आ-आफ्नो,1
संगठनहरूले,1
"छन्। 



विभिन्न",1
पठनपाठनमा,1
रहेपनि,1
"थिए। 

प्रदर्शनकारी",1
धर्ना,1
शान्तिपूर्ण,1
कार्यालयअघि १५,1
रजिस्टार,1
विश्वविद्यालयको,1
"थिए। 



उनीहरूले",1
बोकेका,1
प्लेकार्ड,1
लेखिएका,1
नारा,1
होऔं’,1
एकजुट,1
सुधारका,1
‘विश्वविद्यालय,1
"कहिलेसम्म’,",1
‘विश्वविद्यालयमा,1
"भयो’,",1
अत्ति,1
"बनाऊँ,",1
‘विश्वविद्यालयलाई,1
"हो’,",1
"थियो। 

‘तालाबन्दी",1
सुधार,1
शैक्षिक,1
संगठन,1
कांग्रेसनिकट,1
दल,1
"हुन्। 



सत्तारूढ",1
बिहीबार विरोध,1
हटाउन,1
भन्दै,1
बितिसकेको,1
ताला,1
"छन्। 

विश्वविद्यालयका",1
विरोधमा प्राध्यापकहरूले,1
तालाबन्दीको,1
(तस्बिरहरू),1
विरोधमा,1
१६:३०:००,1
१६:३२:००,1
"छ। 

९",1
"छन्। 

यस्तै",1
"हो। 

काठमाडौंमा",1
थपिए,1
१७:३४:००,1
मागेको,1
क्षमा,1
असुविधाप्रति,1
पर्न,1
यात्रुलाई,1
यसबाट,1
"छ। 

जसले",1
जडानको,1
एआइडिएस,1
"एनएभी,",1
जडानसम्बन्धी,1
"हो।

विमानस्थलको",1
भैहहवा,1
थाइको,1
"छ।

उडानको",1
एयरको,1
थाई,1
विमानस्थमा,1
"छ। 

राष्ट्रिय",1
उड्ययन,1
"छ। 

विमानस्थलमा",1
भोलिबाट,1
"भैरहवा,",1
आइपुग्यो,1
एयर,1
थाइ,1
१८:०८:०९,1
"।
–––",1
पटक÷पटक,1
स्थानीयले,1
लागतको,1
"थियो।

एक अर्ब",1
जेभीले,1
सिद्धीसाइँ,1
बाबा–हंश,1
बेल्डाँडीसम्मको,1
बेलौरीदेखि,1
"थियो।

यसैगरी",1
शुक्लाफाँटा,1
दैजीसम्म)को,1
(बेल्डाँडीदेखि,1
प्याकेज,1
"बताए।

अन्तिम",1
सुरू भएसँगै,1
गर्मी,1
केहीसमय,1
"छ।’

उनले",1
‘सबै,1
मडैले,1
कैलालीका,1
राजमार्ग,1
"छ।

‘३४",1
तीस,1
फागुनमा,1
२०७३,1
"छ।

वि.सं",1
लम्बिने,1
देखाउँदै,1
कहर,1
"ढिलासुस्ती,",1
कामप्रतिको,1
कम्पनीहरूको,1
"छैन।

निर्माण",1
सन्तोषजनक,1
धनगढीलाई,1
सरदमुकाम,1
क्षेत्रलाई,1
दक्षिणी,1
"गतेसम्म छ। 

कञ्चनपुरको",1
अवधी,1
भदौदेखि,1
वि.सं,1
बाँध,1
वारि दुवैतर्फ,1
पारि र,1
नाकाका,1
व्यापारिक,1
"प्रगति छ।

सुदूरपश्चिमको",1
७३,1
सरेको,1
परिवर्तनमा,1
मुश्किल,1
ढुङ्गाका,1
"थियो।

विभिन्न",1
घनमिटर,1
‘गाइडबण्ड’,1
पोखरीका,1
चौतर्फी,1
"छैन।

पुलको",1
द्रुत गतिमा,1
बगाएपछि,1
मार्गलगायत,1
पुलसँगै,1
बाढीले,1
महाकालीमा,1
कात्तिक,1
"छ।’

गत",1
कामले,1
लगानेसम्म,1
टुंगो,1
‘डिजाइन,1
पाण्डेयले,1
किशोरराज,1
सिएफसी),1
कन्स्ट्रक्सन,1
फ्युल,1
चाइना,1
कुमार,1
सकिएको,1
"छ।

‘चार",1
महिनायता,1
नलाग्दा,1
टुङ्गो,1
"छैन।

डिजाइन",1
सुनुवाइ,1
पेस गरेको,1
माथिल्लो,1
परिवर्तनका,1
सुझावसहित,1
विकल्पबारे,1
गाइडबण्डका,1
नसकेपछि,1
ढुङ्गा,1
"छ।

ठूला",1
गाइडबण्डलगायत,1
"भाग,",1
मार्गको,1
"निर्माण,",1
पोखरी,1
पुलअन्तर्गत,1
लागतमा,1
६६,1
पुल।,1
पक्की,1
नदीको,1
कञ्चनपुरको,1
"छ। 

त्यसैगरी",1
सन्धीमा,1
गराउनुपर्ने,1
क्युसेक,1
चादँनीका,1
"हो।

दोधारा",1
रोकिएको,1
सर्वेका,1
थालिए,1
सर्वे,1
चाँदनीमा,1
दोधारा,1
पारिको,1
"छ।

महाकाली",1
नहरका,1
वर,1
सीमाभन्दा,1
ति,1
"हुन्छ।

भारतले",1
हेडरेगुलेटरलगायत,1
सन्धीअनुसार,1
भारतले,1
सीमा,1
नेपाल-भारत,1
नदीदेखि,1
अर्बौं रुपैयाँ,1
"हुँदैछ।’

मूल",1
योजनासहित,1
‘यही,1
लगत,1
मुअब्जाको,1
स्टिमेट,1
नहरको,1
"दिए।

‘शाखा",1
पण्डितले,1
शम्भू,1
डिभिजनल,1
सिनियर,1
थाल्ने,1
लम्बाइका,1
जुटेको,1
गृहकार्यमा,1
नहरसँगै,1
बग्न,1
नहरमा,1
"छ।

महाकालीको",1
१५१,1
"छैन।

कूल",1
अभावका,1
प्रक्रियागत,1
प्रारम्भ,1
दशकअघि,1
लक्ष्यसहित,1
पुर्‍याउने,1
हेक्टर,1
मालाखेतीको,1
"देखिँदैन।

कञ्चनपुर",1
गर्नतर्फ,1
बढाउने,1
बेलाबखतमा,1
नेताहरूले,1
दलका,1
मन्त्रालयको,1
"हो।

मन्त्री,",1
आचार्यको,1
सुशील,1
विभागका,1
राई,1
"छ।

जलस्रोत",1
निरीक्षणका,1
निमार्णाधीन,1
कञ्चनपुरमा,1
राईसहितको,1
सागरकुमार,1
जलस्रोत,1
"ऊर्जा,",1
निराशाजनक,1
१८:४९:००,1
कारबाहीका,1
चप्पलहरू,1
गोदामबाट,1
"बताए।

बरामद",1
केसीले,1
७४,1
स्याण्डल,1
३२५,1
"चप्पल,",1
२५०,1
"जुत्ता,",1
पुग्दा,1
"थियो।

गोदाममा",1
बुटवलको,1
"थियो।



रूपन्देही",1
गोदाम,1
विशालपथको,1
"थिए।

उनीहरूलाई",1
थारू,1
तुलसी,1
सैनामैना-२,1
"थियो।

त्यसक्रममा",1
चप्पल,1
चेकजाँच,1
३१६७,1
लु१ज,1
तिनाउपुलबाट,1
बुटवल-१,1
"छ।

प्रहरीका",1
रूपन्देहीले,1
जुत्ता-चप्पल,1
"हो।

गोदामबाट",1
परिमाणमा,1
उपमहानगरपालिका-५,1
बुटवल,1
कार्यालयको,1
"छ।

रूपन्देही",1
मारेको,1
ल्याई,1
छलेर,1
प्रहरीको,1
छलेका,1
१८:५६:००,1
नखुलेका,1
"बालक,",1
"पुरुष,",1
५१,1
नरहरी,1
कार्यालयका,1
९९,1
"थिए।

यस",1
बालक,1
"पुरूष,",1
चितवनमा,1
"छु।'

जिल्ला",1
गर्नू भन्ने,1
जीवनप्रति,1
सम्झाउनू।,1
सर-मेडमहरूलाई,1
थालिएको,1
सिकाउन,1
सचेतनामूलक,1
अतिरिक्त,1
'शुक्रबार,1
"सम्झाउँछौं,'",1
देखाउनुपर्छ,1
जीवनमा,1
हुँदैन।,1
मर्ने,1
"आउँदैन,",1
घरी–घरी,1
चोला,1
"बताए।

'मान्छेको",1
भनिहाल्ने,1
र मरिदिन्छु,1
घुर्क्याउने,1
सानो–सानो,1
विद्यार्थीहरूले कक्षामै,1
"आउनुहुन्छ।'

उनले",1
भन्न,1
सम्झाइदिनुपर्‍यो,1
छोराछोरीले,1
अभिभावकहरू मेरो,1
रहेछन्।,1
उठे,1
'सानो,1
"भयो,'",1
चिनिराखेका,1
"बताए।

'आफूले",1
रूखको,1
बालबालिकामा,1
चिनेका,1
छन्। आफूले,1
तोयानाथ,1
"रहेछन्

स्थानीय",1
उठ्यो,1
विद्यार्थीहरु,1
भन्छन्–,1
"बताए।

विद्यालयका",1
अभियानका,1
गराएर,1
समस्याको,1
यहाँको,1
दवाडीले,1
वडासदस्य,1
प्रतिनिधित्व,1
"छ।'

गणेशकुञ्ज",1
वृद्धवृद्धासम्मलाई,1
'बालबालिकादेखि,1
"हुँदैन,'",1
ढिला,1
कतिमा,1
संख्याको,1
"भन्छ,",1
"बताउँछन्।

'अनुसन्धानले",1
पोखरेल,1
देखाएको,1
मनोचिकित्सकको,1
माडीमा,1
तथ्यांकले,1
नगरपालिकाभित्र,1
लकडाउनयता,1
महामारीपछि,1
"भने।

उनका",1
"देखिँदैनन्,'",1
जनताका,1
सहकार्य,1
आइदिए,1
"बताए।

'कुनै",1
दिनप्रतिदिन,1
नलिँदा,1
रूपले,1
समस्यालाई,1
तहले,1
"छन्।'

स्थानीय",1
सुनाएका,1
'उनीहरूले,1
पोखरेलले,1
फर्कियौं।,1
टेलिफोन,1
नलाग्ने,1
समाधानको,1
सुनेर,1
"भन्नुहोला, हामी",1
नभएर,1
"थियो।

'हामीले",1
गराएको,1
बढ्नेजस्ता,1
यसलाई,1
"सक्छ,",1
लगाउन,1
लाञ्छना,1
स्वास्थ्यमा,1
समाजले,1
"गर्ने,",1
"आउँछ,",1
सोच,1
भेला,1
"छ।

पोखरेलसहितको",1
पाइएको,1
रोज्ने,1
बताउन,1
पोखरेलका,1
मोहन,1
मनोपरामर्शदाता,1
नेपाल',1
'उज्यालो,1
गैरसरकारी,1
स्वास्थ्यका,1
"बताए।

माडीमा",1
निरासा,1
मान्छेहरूमा,1
समस्याका,1
बढाउन,1
व्यवसाय,1
गरिबीले,1
"ऋण,",1
"देखिन्छ।'

बेरोजगारी,",1
रहेछ,1
उपाय,1
भइहाल्यो,1
अप्ठेरो,1
"गाह्रो,",1
धेरैलाई,1
'आत्महत्याको,1
"उनले भने,",1
"सुनाउँछन्,'",1
भावको,1
बाँचेर,1
आजित,1
गरिबीका,1
कमी,1
प्रायःको,1
"बताउँछन्।

'यो",1
परिरहेको,1
मनोवैज्ञाननिक,1
आत्महत्याका,1
"छ।

उक्त",1
गरिए,1
उपस्थितिमा,1
मनोपरामर्शदाताकै,1
प्ररित,1
लड्न,1
समस्यासँग,1
नरोजी,1
"कमी,",1
"गरिबी,",1
समाजसेवी,1
माडीका,1
गाविसका,1
अयोध्यापुरी,1
"घिमिरे/सेतोपाटी



साविकको",1
भट्टको,1
"थिए।



सुस्मिता",1
दलिनमा,1
कोठाको,1
भान्सा,1
मनाउने,1
दसैं,1
धनबहादुर,1
छोराछोरीका,1
बाह्र,1
नभएपछि,1
दसैंको,1
"बताउँछन्।

यो",1
आएर,1
आवेशमा,1
माझ,1
भाँडा,1
दाइले,1
सुस्मिता,1
"भनिन्।

गंगाको",1
बुझ्न,1
"गर्नुभयो,",1
त्यसो,1
सोचेर,1
देख्दिनँ।,1
"बताइन्।

'आत्महत्या",1
विवादबाहेक,1
कहिलेकाहीँ,1
"गर्नुभयो।'

उनले",1
उहाँले,1
"लागेँ,",1
अरू कुनै,1
"हुनुहुन्थ्यो,",1
बिरामी,1
'बेलाबेला,1
"फर्कियौं,'",1
जन्डिसको,1
विकासलाई,1
बनाउँथ्यौं।,1
त्यति इँटा,1
आउँथ्यो।,1
"भेटिए।

'भारतमा",1
बाटोनजिकै,1
हराएपछि,1
भएन।,1
खोजेको,1
निस्किए।,1
"फर्किइन्।

ठूलो",1
मागेर,1
माइतबाट,1
तिर्नुपर्ने,1
कर,1
मालपोत,1
लिनुअघि,1
गइन्।,1
वसन्तपुर,1
माइती,1
सल्लाह,1
"थियो।

जमिन",1
कट्ठा,1
चाहिने,1
सुरू गरेका,1
"बनाउने,",1
"सम्याउने,",1
तीनकोठे,1
टिनले,1
झुप्रोनजिकै,1
"फर्किए।

खरले",1
उनीहरू डेढ,1
लद्दाखमा,1
च्यापेर,1
वर्षीय विकास,1
"भयो।

२७",1
गुरूङलाई,1
गुरूङ,1
बसेकी,1
खरले,1
बढेपछि,1
"भने।

करिब",1
भेउ,1
"छाडी,",1
संसार,1
सजिलै,1
छोरीले,1
मेरी,1
बालाई,1
मेरा,1
काट्दा,1
"घिमिरे/सेतोपाटी



'अरूले",1
आमा।,1
केलाउँदै,1
"बताए।



मञ्जु",1
नआएको,1
ज्वाइँ फर्किएर,1
दाहसंस्कार,1
"भयो।'

मृत",1
पत्याउनै,1
ढुक्क,1
फर्किहाल्छे,1
हिँडेकी,1
'श्रीमानसँग,1
"देखेँ,'",1
झुन्डिरहेको,1
छोरीलाई,1
गइछ,1
कता,1
"पाए।

'छोरी",1
चाल,1
नपुगेको,1
दाइलाई,1
फर्किन्छे,1
'फ्रेस',1
जान्छे,1
बुवाकहाँ,1
श्यामलाई,1
कहिलेकाही,1
दाइको,1
"थपिदिइन्।

श्यामका",1
बताएपछि,1
मञ्जुले,1
निस्किइन्।,1
जान्छु,1
नारायणगढ,1
झोला,1
राखे।,1
सामान झोलामा,1
"भने।

माघ",1
"गरेनौं,'",1
मिलिहाल्छ,1
बूढाबूढीको,1
कुराले,1
फन्किइन्।,1
देखाएपछि,1
सुदर्शनले,1
पैसाको,1
फर्कँदा,1
"थिए।

महिना",1
थालेका,1
फार्ममा,1
कुखुरा,1
वीरगन्जको,1
मासिक,1
जता,1
आए।,1
माइत,1
दसैंदेखि,1
तामाङसँग,1
काभ्रेका,1
ज्यालादारी,1
"भयो।

मञ्जुले",1
माझीले,1
बालककी,1
दूधे,1
बालक।,1
वर्षे,1
"थिए, अढाई",1
खेल्दै,1
कुखुरासँग,1
चरिरहेका,1
"थिइन्।

आँगनमा",1
केलाइरहेकी,1
नाङ्लोमा,1
बसिरहेका,1
मुढामा,1
पिँडीमा,1
"घर।

श्याम",1
श्याम,1
पुग्यौं,1
बेलीमायासँग,1
"घिमिरे/सेतोपाटी



नवराज",1
बोट,1
"पर्छ।



नवराज",1
शनिश्चरेको,1
शनिश्चरे,1
आफन्त,1
उनीहरूकै,1
"थिइन्।

गत",1
नजिकै जंगलको रूखमा,1
छोरीकी,1
"छोरा,",1
बहिनी,1
देउरानी,1
"लाग्छ।'

अहिले",1
गरेछु,1
गल्ती,1
सम्झँदा,1
गरिनँ।,1
बुझ्ने,1
उसको,1
थाली,1
गरेँ तर,1
नखा,1
उसलाई,1
कि!,1
बेवास्ता,1
सम्झिएर,1
कुरालाई,1
भनेका,1
'श्रीमतीले,1
"लाग्छ,'",1
"उनले।

'यस्तो",1
आफूमा,1
दिनअघिको,1
वियोगमा,1
"सुनाए।

श्रीमतीको",1
गर्थें।,1
नखाऊ,1
अबदेखि,1
होइन।,1
खाने,1
"थियो।

'मैले",1
उनीहरूबीच,1
पाए।,1
मेसो,1
विदेश,1
"भने।

नवराज",1
"कहिलेकाहीँ,'",1
लाग्छ,1
करण,1
देखाइनँ।,1
छोरो,1
खोलेर,1
"गरेँ,",1
दुईवटी,1
"सकेनन्।

'केही",1
पहिल्याउन,1
सोचे।,1
सक्ला,1
मृत्युपछि,1
"भने।

श्रीमतीको",1
"लागेन,'",1
पत्यारै,1
एक्कासि त्यो,1
मिलिहाल्थ्यो।,1
उत्तिखेरै,1
भानाभनबाहेक,1
"भए।

'कहिलेकाहीँ",1
खसेजस्तो,1
छाँगाबाट,1
"सुन्थिनँ।'

नवराज",1
नराम्रो,1
'उनीसँग,1
"परेँ,'",1
छक्कै,1
एक्कासि पासो,1
"मान्छे,",1
"बताइन्।

'दिनभर",1
छनक,1
गफगाफ,1
"खाँदा,",1
"गइहाल्यो।'

दिउँसो",1
सास,1
खुवाएको,1
'हतार–हतार,1
"लाग्थ्यो,'",1
फेरेजस्तो,1
अलिअलि सास,1
छाम्दा,1
छाती,1
होहल्ला,1
"भेटिइन्।

'झुन्डिएको",1
खोरमा,1
बाख्राको,1
"बढाए।

खोजी",1
नआएपछि,1
रात ९,1
आराम,1
गाउँतिर,1
थाकेर,1
"निस्किइन्।

कामबाट",1
राखिदिइन्,1
कटौरामा,1
श्रीमानको,1
"फर्किए।

श्रीमायाले",1
खाइवरी,1
भुटन,1
लागे।,1
त्यतै,1
बेलीमाया,1
सुनेपछि,1
टुक्राउन,1
बाख्रा,1
बनायो।,1
बाघले,1
बाख्रालाई,1
आफन्तको,1
"चल्यो,",1
हल्ला,1
हिँडे।,1
मिस्त्री,1
बजारको,1
टम्टा,1
"पुग्छ।

नवराजले",1
जेनतेन,1
परिवारलाई,1
अन्नले,1
फल्ने,1
बिघा,1
कान्छा,1
दाजुभाइमध्येका,1
मिस्त्रीको,1
पुगे।,1
कतार,1
मलेसिया,1
रोजगारीका,1
त्यसपछिका,1
गरिन्।,1
सल्लाहमा,1
दुवैको,1
जन्मिएको,1
"भइसक्यो।

कान्छी",1
जेठीको,1
कान्छी,1
जेठी,1
श्रीमायाका,1
थालिन्।,1
बिस्तारै,1
महिनाजति,1
बुझ्नै,1
बोल्ने,1
भाषामा,1
जान्थिनन्।,1
भाषा,1
"घिमिरे/सेतोपाटी



सुरूमा",1
बेलीमाया।,1
"बन्यो।



श्रीमायाका",1
श्रीमतीयाबाट,1
"थिइन्।

नेपालकी",1
भित्रिएकी,1
बनेर,1
नवराजकी श्रीमती,1
श्रीमतीया,1
चिनजान,1
उनैको,1
विहारमा,1
भाइले,1
भिनाजुको,1
"थिए।

त्यसअघि",1
श्रीमतीयासँग,1
विहारकी,1
पुगिने,1
घन्टामा,1
छाडिन्।,1
जन्माएपछि,1
श्रीमतीले,1
हामीसँग,1
सम्झनामा,1
गरिदिएपछि,1
"थिइन्।

पौडेलले",1
उनकी श्रीमतीले घर,1
आफ्नी श्रीमतीलाई,1
"बोट।

नवराजले",1
४७,1
पिँढीमा,1
चुरेकै,1
छेउमा,1
पल्लो,1
"पुगे।

गाउँको",1
हामीसँगै,1
लागेपछि,1
दक्षिणतर्फ,1
नजिकैबाट,1
बजार),1
(टम्टा,1
कृष्णनगर,1
"गर्‍यौं।

माडी-ठोरी",1
निधो,1
"बताए।

त्यसपछि",1
विज्ञहरूलाई,1
मनोविज्ञानमा,1
स्थानीयवासीको,1
आत्महत्याले,1
श्रृंखलाबद्ध,1
गराउँदै,1
त्यहाँको,1
गर्‍यौं।,1
पौडेललाई,1
तथ्यांक,1
डरलाग्दो,1
"देखिन्थ्यो।

त्यो",1
स्थानीयवासीहरूलाई,1
फोटोमा,1
प्रस्तुत,1
फेसबुकमा,1
राजनीतिज्ञ,1
"देखियो

माडीका",1
"घिमिरे/सेतोपाटी



गाउँमा",1
"थिए।



माडीको",1
युवकले,1
"गते,",1
"पर्छ।

चुरेको",1
दक्षिणपूर्वमा,1
वसन्तपुरदेखि,1
बालकलाई,1
प्रायः,1
घुम्दा,1
"पर्‍यो।

चितवनको",1
नराम्रोसँग,1
बालकको,1
थिए जसको,1
लगाएका,1
घरगोठ,1
"थिए।

उनीहरू कसैले",1
बालकले,1
उनकै,1
देखे/सुनेका,1
चिनेजानेका,1
आफूले,1
पढ्थे।,1
पढेकै,1
तीमध्ये,1
दिनमै,1
पन्ध्र,1
माघको,1
"थिए।

उनको",1
मान्छेहरू देखेका,1
होइनन्।,1
"हो।'

ती",1
झुन्डिने,1
लेखे- 'बुट्यान,1
पुस्तिकामा,1
"हो?'

एक",1
'बुट्यान,1
थियो-,1
सोधेको,1
परीक्षामा,1
विषयको,1
विज्ञान,1
विद्यार्थीलाई,1
चारका,1
कक्षा,1
विद्यालयले,1
घिमिरे/सेतोपाटी,1
घिमिरे,1
"सात,",1
"तीन,",1
महिनामा,1
स्तब्ध,1
शृंखलाले,1
२०:२१:००,1
हुन्।,1
नेगी,1
श्रीमान्,1
हिँडडुल,1
महिलाका,1
घाउ,1
शरीरका,1
गाला,1
"छाती,",1
महिलाको,1
"छन्।

पीडित",1
रातभर,1
बनाई,1
नेगीले,1
हिँडिरहेका,1
मनस्थिति,1
"छन्।

सुस्त",1
आफन्तले,1
द्वारशैनीमा,1
उनीमाथि,1
भत्ता,1
पोषण,1
बाल,1
छोरीको,1
अपाङ्गता,1
एनसिसी,1
"छौं।’

गत",1
अनुसन्धानमै,1
खोजीका,1
व्यक्तिको,1
करणीमा,1
पूर्जी,1
‘अदालतले,1
"दिए।

उनले",1
खड्काले,1
दर्शन,1
"प्रवक्ता,",1
बैतडीका,1
व्यक्ति,1
जाहेरी,1
किटानी,1
नेगीको,1
करनसिंह,1
"हुन्।

महिला",1
नगरपालिकाकी,1
छिन्।,1
महिलामाथि,1
२०:५८:००,1
वर्गको,1
‘ख’,1
इजाजत,1
राष्ट्र,1
कारोबार,1
नामबाट,1
लि.,1
गएर,1
मर्जरमा,1
काबेली,1
साविकको,1
निक्षेप,1
३६,1
रेमिट्यान्सको,1
"छ।

धनकुटा",1
लगायतलाई,1
भट्टराईलाई,1
"सुवेदी,",1
निश्चल,1
राजिनामा,1
सहयाक,1
"निरौला,",1
सहयोगी,1
"हो।

फरार",1
कसुरमा,1
बैंकिङ,1
जनाविरुद्ध,1
अभियोग,1
"छन्।

सरकारी",1
होमप्रसाद,1
बस्दै,1
रामेछाप,1
हप्ता,1
"भण्डारी,",1
देवीप्रसाद,1
वित्त,1
लेखा,1
सुवेदीसहित,1
पुसमा,1
दिएपछि,1
उजुरी,1
प्रहरीमा,1
घोटला,1
"छ।

बैंकको",1
८६,1
नोभेम्बर,1
मगरको,1
४८,1
६३,1
३३,1
"छन्।

मनोज",1
झिकेका,1
६८०,1
"हजार,",1
६०,1
दाहालको,1
२÷२,1
"छ।

कमल",1
३१,1
"रुपैयाँ,",1
८०,1
९७,1
२०२१,1
९९९००००६४४०११,1
"छ।

भट्टराईले",1
भट्टराईले,1
भान्जा,1
नातामा,1
"मगर,",1
"भट्टराई,",1
कर्मचारीसहितका,1
"छ।

अपलचन",1
मंसिरसम्मको,1
सालदेखि,1
देखिन्छ।,1
९८,1
रकममध्ये,1
