word,count
"रेकर्ड











धेरै",4
सिफारिश,4
जेठमा,4
गठबन्धनलाई,4
"सहमत,",4
मेनपावर,4
रोजगारमा,4
पागल,4
"साहित्य

पोस्टरमुनिकी",4
निदान,4
ग्रन्थि,4
"थेरापी


शुक्र",4
सम्बन्धको,4
पारिवारिक,4
सुमधुर,4
अनीरा,4
‘ट्रान्सजेण्डर’,4
झुक्न,4
खतरनाक,4
२०७८मा,4
कांग्रेसका,4
जीएम्आर,4
हुनुपर्छ’,4
हुनुपर्दछ,4
शहर,4
खपतका,4
मेघावाट,4
खेर,4
"उत्पादन,",4
बदल्ने,4
प्रणालीले,4
जोरबिजोर,4
प्रश्न-,4
सिडिओलाई,4
"गाउँछन्


भक्तपुरकी",4
गीत,4
खुवाउनका,4
कुकुरलाई,4
"सपूत








फिटनेस



१५",4
एम्बुलेन्स,4
"उद्योग,",4
गर्नको,4
"।
यसरी",4
मुलुकहरूमा,4
मुलुकहरूको,4
रोजगारीले,4
"कतार,",4
अधिकारीहरुको,4
आफनो,4
कानूनी,4
जोडिएका,4
स्वदेश,4
पाउँछन्,4
शिक्षण,4
प्रतिबद्ध,4
कठिनाइ,4
कल्याण,4
हामीहरू,4
थिएँ,4
विद्यार्थीका,4
"त्यस्तै,",4
मंसिरमा,4
"अन्तर्वार्ता

‘तीनै",4
तथ्य,4
बत्ती,4
चेतावनी,4
"।
पहिलो",4
खुलाएको,4
अन्तरीक्षमा,4
एनसेलको,4
सुकिलुम्बा,4
नेपालबाट,4
भेरियन्टको,4
ओमिक्रोन,4
अरब,4
नाडाले,4
रकमको,4
कार्यक्रमको,4
सल्लाहकारमा,4
निर्देशन,4
भिसा,4
सक्नेछन्,4
एप,4
महोत्तरीदेखि,4
हस्तान्तरण,4
नायव,4
सीईओमा,4
सभा,4
ग्राहकहरुको,4
काउण्टर,4
एक्स्टेन्सन,4
कर्णालीको,4
देखाएको,4
क्षतिपूर्ति,4
मेगावाटको,4
जलविद्युत,4
अनलाइनखबरलाई,4
शेरबहादुर,4
गर्दछु,4
विज्ञप्तिमा,4
चाहना,4
"।
यस",4
अशोक,4
६०,4
मिटरको,4
टन,4
पाउनेछन्,4
सिटी,4
भाडादर,4
गुडाउन,4
ल्यापटप,4
संस्थाको,4
फर,4
स्पेयर,4
जुनसुकै,4
च्यानल,4
हाइपर,4
विश्वव्यापी,4
एमएडब्ल्यू,4
०६,4
बीएस,4
"प्रविधि

एकै",4
ठहर,4
जडान,4
चार्ज,4
उद्देश्यले,4
कल्याणकारी,4
म्यानपावरका,4
सुनाउँछन्,4
बजे,4
अनलाइनबाट,4
वार,4
लहर,4
समाजिक,4
बेचेर,4
सेल्स,4
गुणस्तरको,4
संस्थापक,4
स्टोरहरु,4
स्टोरमा,4
बिजनेस,4
"साहित्य

प्रेमपत्र",4
माछा,4
फोनमा,4
बालसुरक्षाको,4
"?


अनलाइन",4
"हुन्छ’








फिटनेस



१५",4
‘समयमै,4
कम’,4
गर्नसक्ने,4
हुन्छ’,4
"कडाइ,",4
परिवारलाई,4
हुण्डीबाट,4
परिमार्जन,4
भेरियन्ट,4
परिचालन,4
भारतबाट,4
मध्यनजर,4
क्षेत्रतर्फ,4
बैंकबाट,4
स्थानान्तरणको,4
उद्यम,4
"घरेलु,",4
सघाउने,4
युवा,4
"बारेमा






नवीन",4
प्रयोगमा,4
उर्जा,4
स्वदेशमै,4
चुहावट,4
पैसामा,4
९८,4
ग्याँसमा,4
लागत,4
विनितमणि,4
कदम,4
बढिरहेको,4
विदेशबाट,4
आयातका,4
समग्र,4
उपभोग्य,4
प्रा.,4
डिजेल,4
आशंका,4
शक्ति,4
निगमलाई,4
५८,4
अर्थशास्त्री,4
मूल्यले,4
चर्चा,4
देशका,4
कोरियाको,4
जनालाई,4
अमेरिकाको,4
लिटर,4
धरौटी,4
पानीका,4
सजाय,4
खाद्य,4
पिउने,4
दूषित,4
मन्त्रिपरिषद्,4
विकासमा,4
सिक्न,4
असल,4
राजनीतिक,4
पैसाको,4
सम्बद्ध,4
नरहेको,4
अध्ययनले,4
प्रतिवेदनले,4
खुल्ने,4
पछिल्ला,4
वातावरणमैत्री,4
तुलाधर,4
"।
वातावरणविद्",4
निकायहरू,4
अपरिहार्य,4
कटान,4
सहसचिव,4
सचिव,4
प्रकृतिका,4
सरकारका,4
कामहरू,4
हटेको,4
उद्घाटन,4
प्रहरीको,4
धनुषाको,4
भइरहेका,4
पक्ष,4
गुरुङ,4
आयोजनाका,4
प्रकृति,4
लागेका,4
पक्षमा,4
प्रारम्भिक,4
चितवनमा,4
विरोधमा,4
प्रकारका,4
चेपुवामा,4
विस्तारका,4
फराकिलो,4
परियोजना,4
भित्रिने,4
खण्ड,4
सडकलाई,4
निर्माणाधीन,4
निर्माणको,4
"सुरक्षित,",4
चेकजाँच,4
समयसम्म,4
जहाजको,4
छैनौं,4
विचारमा,4
चाँडो,4
बसेका,4
सजग,4
चाप,4
तीव्र,4
महामारीबाट,4
दर्जन,4
एयरले,4
सुरक्षामा,4
नागरिकको,4
"।


लेखकबाट",4
बिजनेसमा,4
बिषयमा,4
"घिमिरे
आर्थिक-सामाजिक",4
"बारेमा






रवीन्द्र",4
दफा,4
विकल्पको,4
पुसमा,4
समयसीमा,4
सरकारबाट,4
साउन,4
कार्यालयबाट,4
मन्त्रालयमा,4
गराएका,4
अन्योलमा,4
भविष्य,4
अन्योल,4
असार,4
पठायो,4
लाई,4
प्रचलित,4
क्यासिनोले,4
तोकिएका,4
२०७०,4
प्रशासनले,4
आएर,4
यतीले,4
पर्यटनमन्त्री,4
उड्डयन,4
संकट,4
गुपचुप,4
पहुँचको,4
अधिकारीहरु,4
समयदेखि,4
कम्पनीहरुलाई,4
कारणले,4
कारोबारलाई,4
मार्जिन,4
सीप,4
बढाउनु,4
इन्साइडर,4
छोटो,4
बर्खास्त,4
ढुंगानालाई,4
सकिनेछ,4
आम,4
पालामा,4
लगानीकर्ताहरुको,4
हमाललाई,4
दशक,4
फर्किएका,4
निकायको,4
दियो,4
गर्नेछन्,4
सोमबार,4
पुगिसकेको,4
कोष,4
"कृषि,",4
चाहिं,4
धमाधम,4
पहिला,4
आउँदैन,4
हाराहारीमा,4
लागु,4
संघ,4
ब्याजदरको,4
अनौपचारिक,4
खाली,4
पश्चिमा,4
भन्न,4
पाएका,4
सहुलियत,4
सक्छौं,4
सर्वसाधारण,4
ल्याउनु,4
आयातको,4
बनाउनु,4
अघिल्लो,4
४१,4
बसेको,4
७८,4
हाराहारी,4
प्रतिशतमात्रै,4
घटाएर,4
बाह्य,4
यसकारण,4
सन्दर्भमा,4
समाधानका,4
सिटामोल,4
पार्न,4
लगानीमा,4
पर्न,4
चाहिएको,4
४७,4
औसत,4
आम्दानी,4
नगद,4
शीर्षकमा,4
गतवर्ष,4
८७,4
अर्बको,4
बोनस,4
"सुविधा,",4
एप्पलका,4
सेनाले,4
रुसको,4
लगाएका,4
बहाना,4
पृथकतावादीले,4
पूर्वी,4
युक्रेनको,4
झापाबाट,4
अपहरित,4
कसूर,4
ललितपुर,4
प्रहरीले,4
नक्कली,4
बुढानीलकण्ठबाट,4
गहना,4
आउनु,4
देखिने,4
"र,",4
व्यक्तिलाई,4
तनाव,4
समयका,4
गम्भीर,4
भर्ना,4
अस्पताल,4
मंगलबार,4
युएईमा,4
देउवाले,4
९५,4
"छैन,’",4
गरिए,4
‘हामी,4
बनाउनका,4
गरेमा,4
रह्यो,4
अलि,4
बसेर,4
"।
उनले",4
"।’
उनले",4
राम्रोसँग,4
समूहका,4
रहने,4
बागमती,4
धेरैजसो,4
नकारात्मक,4
उनकी,4
रगतमा,4
संक्रमितका,4
भाइरसको,4
संस्थामा,4
नभन्ने,4
गराउँदा,4
सोभन्दा,4
असुरक्षित,4
नलाग्ने,4
घण्टामा,4
चढेर,4
सञ्जाल,4
नभएपछि,4
"छौं,",4
बोक्ने,4
"।
सन्",4
अन्तराष्ट्रिय,4
हुँदैछ,4
"गर्दैछ,",4
होम्ने,4
युद्धमा,4
साझेदारलाई,4
भन्छन्-अमेरिकाले,4
प्रचण्ड,4
एसियन,4
साउथ,4
आरक्षण,4
पोल्टामा,4
आरजुको,4
उभिए,4
समितिविरुद्ध,4
भेटिएको,4
कम्तीमा,4
हकमा,4
अप्रेसन,4
बच्चा,4
निर्धारण,4
त्यसो,4
मिल्दैन,4
जटिल,4
अत्यावश्यक,4
एकता,4
आबद्ध,4
प्रणालीलाई,4
भेगमा,4
युरोपमा,4
चलेको,4
शरीरमा,4
सन्तुलनमा,4
कार्बाेहाइड्रेड,4
"।
कतिपय",4
मान्छेको,4
व्यावहारिक,4
बुझ्ने,4
स्वाभाविक,4
ऊर्जाको,4
स्वस्थ,4
किटो,4
मान्छे,4
विशेषगरी,4
मोटोपनाको,4
भेगका,4
प्रतिष्ठित,4
परिकारबाट,4
अवरोध,4
टेवा,4
बनाइएको,4
परम्परा,4
"संस्कृति,",4
थर,4
जन्मिएको,4
छोरा,4
साँझ,4
त्यतिबेला,4
राज्य,4
निकालेर,4
तीनवटा,4
परेपछि,4
लाग्थ्यो,4
सामग्री,4
लगाउन,4
"?


नङसम्बन्धी",4
‘भ्यालेन्टाइन्स,4
देखिन्छन्,4
परेर,4
कार्कीले,4
हातमा,4
नदी,4
साटासाट,4
लभ्लीहिल,4
"0Comments






















रासस",4
बनाइयो,4
स्मार्टफोन,4
युक्रेनका,4
खुसी,4
सञ्जालमा,4
बुझाउने,4
लागेर,4
गर्छिन्,4
जिकिर,4
लाज,4
देख्ने,4
मर्यादित,4
समृद्धि,4
नेपालगञ्जको,3
करसहितको,3
रिसोर्ट,3
बिलमा,3
करको,3
रिसोर्टको,3
अर्कोतर्फ,3
च्यानलबाटै,3
दिनेशले,3
नखुलेको,3
केटी,3
रुपान्तरण,3
रुपैयाँलाई,3
"अन्तर्वार्ता

‘स्थानीय",3
घट्नुको,3
उजुरीहरु,3
घटिरहेको,3
पूर्वगभर्नर,3
खतरा,3
अस्वाभाविक,3
अनिता,3
साथी,3
नरबहादुर,3
खोपकेन्द्र,3
पुर्‍याइन्,3
स्वयंसेविकाले,3
वृद्धालाई,3
"उपचार


७८",3
कबीर,3
इजरायलको,3
कारबाहीको,3
"।
मंगलबार",3
दायरामा,3
भिसाको,3
नगरेमा,3
गृहकार्य,3
तोकेभन्दा,3
भयौं’,3
रमिता,3
"अन्तर्वार्ता

‘एमसीसीमा",3
फैलिँदैछ,3
‘नियोकोभ’,3
कब्जियत,3
कठै,3
जेल,3
शुद्धीकरण,3
"।
कार्यदलको",3
मस्यौदामा,3
देखाई,3
एमालेका,3
सुपरम्यान,3
टावर,3
"गर्नुपर्छ’











धेरै",3
अग्रसर,3
साझेदारी,3
नवप्रवर्द्धन,3
पोल,3
नहुन,3
बहुराष्ट्रिय,3
हाहाकार,3
घरेलु,3
प्रयोगलाई,3
विस्थापित,3
उद्योगहरूको,3
उज्यालोको,3
उत्प्रेरित,3
साथसाथै,3
मागमा,3
"।
आन्तरिक",3
केवल,3
‘ई-सेवा’,3
"प्रविधि

भुक्तानीको",3
बालबालिकाको,3
‘कान्ति,3
भिसामा,3
पाउँदैनन्,3
सातादेखि,3
कामदारलाई,3
पारिश्रमिक,3
सरकारबीच,3
गार्मेन्ट,3
श्रमिकहरू,3
खाडी,3
सम्झौता/समझदारी,3
जोर्डन,3
अल्पविकसित,3
प्रतिफलमुखी,3
न्यून,3
आप्रवासन,3
संयन्त्रको,3
आफन्तको,3
यसै,3
रोजगारदाता,3
समस्याले,3
एकातिर,3
अपेक्षाकृत,3
ढङ्गबाट,3
योजनाको,3
एकमुष्ट,3
संघले,3
विश्वका,3
"समाचार

कैलालीमा",3
पहिलोपटक,3
पायो,3
पलायन,3
अभिवृद्धि,3
ल्याब,3
सिकाइलाई,3
खाँचो,3
शिक्षा,3
विकासशील,3
डिग्री,3
भित्र्याउने,3
"व्यवस्था,",3
पार्नु,3
उद्यमी,3
ज्यानमारा,3
धम्की,3
ट्याप,3
नामक,3
अस्वीकार,3
फिरौती,3
स्पेस,3
महामारीमा,3
"Google



Facebook



Twitter






Forgot",3
नेटवर्क,3
प्रदायकको,3
हुनुपर्नेमा,3
एनसेल,3
प्राथमिकता,3
पर्यटनको,3
२०७५,3
एअरको,3
साताको,3
एअरले,3
संगठन,3
खेल,3
कैयौं,3
हङकङको,3
"।
नेपालबाट",3
हङकङले,3
१५००,3
गराएको,3
पार्टसहरुको,3
ध्रुव,3
कलेजसँग,3
कलेजका,3
जोशी,3
भनियो,3
घरभित्रै,3
लाखौ,3
दशकयताकै,3
"राई,",3
प्रतिवद्ध,3
दुर्घटना,3
जनताको,3
ग्राहकहरुले,3
"।
बैंकले",3
सफ्ट,3
वान,3
एफ,3
पत्याएन,3
"समाचार

नेटोले",3
"व्यवसाय


चिकित्सक",3
रक्तदान,3
लाभांश,3
समझदारी,3
खाता’,3
‘महालक्ष्मी,3
संघका,3
शाखाले,3
लिमिटेडले,3
फर्निचर,3
बैंकद्वारा,3
दशकदेखि,3
प्रसिद्धराज,3
"।
माथिल्लो",3
दोहोरो,3
तोड्न,3
असोजमा,3
(फाइनान्सियल,3
एग्रिमेन्ट,3
बेच्न,3
सल्लाह,3
थाइल्याण्डको,3
‘यो,3
रोजगारीबाट,3
फाइनान्स,3
लेलैण्डका,3
आइएमई,3
हुनेगरी,3
दरले,3
रुटमा,3
प्रतिकिमि,3
बसमा,3
फागुनदेखि,3
दल,3
संचालनका,3
आइपुग्ने,3
जयनगर,3
इनर्वा,3
आजदेखि,3
"स्टोरी



नङसम्बन्धी",3
दलको,3
बोलायो,3
उत्खनन्,3
पुल,3
सहायता,3
चाहने,3
विकसित,3
एफआई,3
ग्राहकहरूको,3
इन्टरप्राइजले,3
-१५,3
बाइकको,3
यामाहाको,3
क्रेज,3
"स्टोरी



चिकित्सक",3
रुफ,3
सोलार,3
प्रालिले,3
पठाउन,3
प्रतिदिन,3
ढकाल,3
"।
श्रम",3
विचौलियाहरु,3
प्रणालीबाट,3
"।
तर",3
विजेता,3
प्रोत्साहित,3
उत्पादनको,3
‘कुनै,3
व्यवस्थापकीय,3
प्रणालीमार्फत,3
दायरा,3
महंगो,3
उद्देश्यका,3
स्टोर,3
व्यवसायलाई,3
जोडिएको,3
‘सेल्सबेरी’,3
बोतलसम्म,3
जालदेखि,3
"प्रविधि

सामसुङको",3
दशैं,3
"4




प्रतिक्रिया",3
पुनरकर्जा,3
मंसिर,3
एजेन्ट,3
सुविधामा,3
क्रेडिट,3
भारमा,3
प्रकृतिको,3
रियल,3
प्लटिङसम्बन्धी,3
रिसिट,3
ट्रष्ट,3
बैंकहरुले,3
संस्थाहरुले,3
ग्राहकबाट,3
सुविधाअन्तर्गत,3
यथावत,3
सम्वन्धित,3
बिन्दुले,3
प्रतिशतबाट,3
सुविधालाई,3
गुणाकर,3
पुनर्कर्जा,3
२०७८/७९,3
बिजुलीको,3
ढिलाई,3
विद्युतको,3
मुलुकलाई,3
विस्थापन,3
कार्यालयका,3
अप्ठ्यारोमा,3
इन्धनमा,3
बताइएको,3
जनतालाई,3
इन्धनको,3
१०३,3
कात्तिक,3
किनेको,3
८९,3
उठाएको,3
०५,3
"।
नयाँ",3
निगमबाट,3
मारमा,3
बढाउँदा,3
शिवराज,3
"।
अर्थशास्त्री",3
पेय,3
रुपैयाँले,3
लिटरमा,3
१४०,3
हालसम्मकै,3
समायोजनपछि,3
बिन्दुमा,3
भूमिमा,3
तेल,3
फर्कने,3
कसको,3
बढेपछि,3
कोषको,3
हाले,3
पिटले,3
ब्राड,3
जोलीविरुद्ध,3
एन्जेलिना,3
बेचेपछि,3
"समाचार

वाइन",3
लिटरको,3
राखी,3
कृष्ण,3
पानीको,3
गुणस्तरमा,3
संयोजकत्वमा,3
नवनियुक्त,3
कसलाई,3
दिन्छन्,3
देशबाट,3
देशले,3
सामूहिक,3
फितलो,3
स्तरबाट,3
पहिरो,3
आयोजनाहरूले,3
प्रक्रियागत,3
बनाउनुपर्ने,3
पाइने,3
परिरहेको,3
मौलाएको,3
प्रतिकूल,3
वातावरणमा,3
तवरबाट,3
बहस,3
‘वातावरणीय,3
"।
पूर्वाधारविद्",3
साधनलाई,3
वैज्ञानिक,3
पूर्ति,3
क्षतिको,3
खड्काको,3
खड्काले,3
राजमार्ग,3
थापाले,3
भौतिक,3
समितिमा,3
संघीय,3
"।
वातावरण",3
२००,3
सापकोटा,3
हुनसकेको,3
गौरवको,3
काट्न,3
कामको,3
"।
आयोजना",3
मधेश,3
छिटो,3
वातावरणलाई,3
‘विकास,3
टिपर,3
दोहन,3
नियमन,3
आयोजनाहरू,3
गौरीशंकर,3
संवेदनशील,3
वन्यजन्तुको,3
नलिई,3
मूल्याङ्कन,3
"।
यी",3
समितिको,3
छानबिन,3
तवरले,3
मरेको,3
खैरो,3
राजमार्गको,3
पृथ्वी,3
‘विकासको,3
‘विनाश’,3
विकासलाई,3
खाडल,3
परिपूरक,3
५०१,3
दिवसमा,3
प्रजातन्त्र,3
इन्गेजमेन्ट,3
कुइँकेलसँग,3
किसु,3
दर्शनाले,3
डिभिजनले,3
चितवन,3
विस्तृत,3
सवारीको,3
किलोमिटरको,3
सवारीलाई,3
जाम,3
थपेर,3
सहित,3
बुद्धले,3
आकाशमै,3
गतिविधि,3
मर्मत,3
रिर्पोट,3
छिट्टै,3
इन्जिन,3
पाइँदैन,3
एयरको,3
"।
बुद्ध",3
प्रवर्द्धन,3
"?
हामीले",3
पार्छ,3
भैरहवामा,3
इच्छुक,3
पोखराको,3
ल्याएर,3
चाहन्छौं,3
जनकपुर,3
पर्यटकलाई,3
बढाउँछौं,3
"।
पोखराबाट",3
"साथै,",3
वित्तिकै,3
झन्झट,3
तर्फबाट,3
गर्‍यौं,3
भावना,3
त्रिभुवन,3
क्षेत्रीय,3
वायुसेवा,3
विज्ञप्ति,3
रद्द,3
निकायलाई,3
दाखिला,3
पटक-पटक,3
"।
त्यसपछि",3
अदालतको,3
बमोजिम,3
कार्यालयलाई,3
बेरुजु,3
यथावत्,3
इजलासले,3
सर्वोच्चका,3
सालमा,3
"।
क्यासिनो",3
लिमिटेड,3
क्यासिनो’,3
ठप्प,3
होटलका,3
माग्यो,3
‘हामीले,3
प्रशासन,3
खोलेका,3
पुरानो,3
चारबुर्जे,3
मुलुकबाट,3
युरोपेली,3
प्रतिष्ठा,3
अरूको,3
लालदरबारमा,3
वीरशमशेरले,3
प्रेम,3
फाट्टफुट्ट,3
बाध्यतामा,3
बस्नुपर्ने,3
खोलेको,3
यतीको,3
बदमासी,3
ढुंगानाले,3
चुडालको,3
अध्यक्षका,3
"।






























धितोपत्र",3
सूचीकृत,3
निकायमा,3
बुझाउन,3
प्रवेशमा,3
बेच्ने,3
परिवारका,3
निकायका,3
प्रवन्ध,3
भविष्यमा,3
लाखौं,3
प्राथमिकतामा,3
बढाए,3
कहिले,3
"हुँदैन,",3
कार्कीको,3
बताउँदै,3
तत्कालिन,3
प्रतिष्पर्धात्मक,3
विस्तारमा,3
उचाइमा,3
कानुनहरु,3
"दिने,",3
अध्यक्षले,3
‘अब,3
सिमेन्टको,3
पदमा,3
ल्याइएको,3
बदलेर,3
चुनौतीलाई,3
कामहरु,3
सुधारहरु,3
हटाउनु,3
बजारका,3
बोकेका,3
नियामक,3
चाङ,3
चुनौतीका,3
हमालसामु,3
कप,3
यू-१९,3
जोगाउन,3
दबाबमा,3
नयाँ-नयाँ,3
सहायक,3
विपन्न,3
सिधै,3
कर्मचारीहरु,3
कम्पनीमा,3
कमाएको,3
३१,3
चुक्ता,3
पाउनु,3
आउँछ,3
"।
यसको",3
मार्केट,3
बढ्छ,3
कहाँ,3
रिपो,3
उपकरणको,3
बैंकर्स,3
"बैंक,",3
व्यवसायमा,3
व्यवसायको,3
दीर्घकालिन,3
रमाइलो,3
व्यवहारमा,3
पारिएको,3
गुड्ने,3
औजार,3
अनुसन्धानमा,3
क्लिन,3
गर्नुपर्नेछ,3
उत्पादनमुलक,3
देशहरुमा,3
मुलुकहरुमा,3
ओरालो,3
गर्नेहरुलाई,3
निरुत्साहित,3
भित्र्याउन,3
५२,3
८२,3
तपाईंको,3
सोच्नुपर्छ,3
सञ्चिति,3
"।
२",3
४६,3
अर्थमन्त्रालयले,3
कुरालाई,3
भन्छौं,3
अर्थतन्त्रको,3
देखाउँछ,3
"पर्छ,’",3
बैंकर,3
बुवाले,3
भन्यो,3
भो,3
कोठामा,3
सासू,3
ब्राण्ड,3
विश्वमा,3
स्तरको,3
एप्पलको,3
"।
कम्पनीको",3
"खर्च,",3
"।
त्यस्तै",3
पारेका,3
आर्जन,3
गठबन्धनको,3
त्रास,3
आरोप-प्रत्यारोपमा,3
समर्थित,3
एम्पुल,3
७३८,3
बुवाको,3
मुद्दाका,3
पसलमा,3
बरामद,3
कांग्रेसको,3
"हुनु,",3
बारम्बार,3
"भएका,",3
लाग्दा,3
भनिन्छ,3
रोकिन्छ,3
आइसकेको,3
दिनपछि,3
नामजोशीले,3
एपनिया,3
स्लीप,3
सरदर,3
एचआईभी,3
केन्द्रले,3
छुट्याएको,3
रहे,3
"मन्त्रालय,",3
रोकथामका,3
गराउनुपर्ने,3
सूचीमा,3
विभेद,3
दिनका,3
गरिन्छ,3
अन्त्य,3
सेन्टरमा,3
थाल्छन्,3
डा,3
निर्माणमा,3
व्यक्तिले,3
रहेन,3
दिइन्,3
"शिक्षा,",3
राज्यले,3
खाए,3
औषधिले,3
‘,3
अवस्थासम्म,3
खाएको,3
स्नातक,3
तिनलाई,3
जीवनयापन,3
इन्चार्ज,3
वितरणका,3
जनामा,3
वर्षसम्मका,3
प्रतिशत),3
गण्डकीमा,3
आवमा,3
तथ्याङ्क,3
"।
राष्ट्रिय",3
२०७७/०७८,3
संक्रमितमा,3
राहत,3
नराम्रो,3
आमालाई,3
केन्द्रबाट,3
श्रीमतीलाई,3
गणना,3
ठहर्छ,3
सर्दैन,3
संक्रमणलाई,3
"थिए,",3
केहीले,3
अधिकारीको,3
आत्मबल,3
दिएपछि,3
अहिलेको,3
युवकले,3
समूहमा,3
संक्रमणको,3
यौन,3
लागूऔषध,3
वर्षअघि,3
काठमाडौंका,3
ज्यान,3
टुंगो,3
किन्ने,3
"पर्छ,",3
गैंडाहरू,3
लड्छन्,3
आपसमा,3
"गर्नुहोस्


Google



Facebook



Twitter",3
कठिन,3
बासिन्दाले,3
प्रतिकिलो,3
गाउँपालिकाका,3
त्यसबाहेक,3
भवन,3
दिनहुँ,3
सरह,3
धुर्मा,3
देशहरुले,3
हुनेछन्,3
अक्टोबर,3
नजर,3
उपाधिमा,3
फाइनल,3
जोन,3
सेन्ट्रल,3
"।
त्यस्तै,",3
दिनसम्म,3
सुत्केरी,3
नोक्सानी,3
लिनुपर्ने,3
योगासनहरु,3
"।
गर्भावस्थामा",3
"जस्तै,",3
नदिन,3
बाम,3
बृहत,3
"संघर्ष,",3
प्रवृत्तिविरुद्ध,3
"समाचार

ओली",3
भेटवार्ता,3
ल्याउँछ,3
परिमाण,3
अनुसारको,3
गराएर,3
लिनुपर्छ,3
लिनु,3
खानपान,3
त्यहीअनुसार,3
मिलाउने,3
भाषामा,3
घट्ने,3
वेट,3
खानुपर्छ,3
ढंगले,3
मात्रामा,3
खानेकुरा,3
मद्दत,3
समान,3
अक्सिजनको,3
उनीहरु,3
तौल,3
डाइट,3
चिन्तित,3
उपचारको,3
मान्छेमा,3
शहरी,3
सेनाको,3
बस्दै,3
आइतबार,3
विमानस्थलको,3
व्याजदर,3
पदमुक्त,3
अन्तरिम,3
खोज्न,3
प्रयत्न,3
मौलिक,3
"।
कुनै",3
रोचक,3
हैन,3
राउत,3
"खड्का,",3
प्रशासकीय,3
"।
थामी",3
दोलखा,3
सुन्ने,3
धार्मिक,3
गरियो,3
उनीहरुले,3
रहन,3
गरायो,3
विवाह,3
छोरी,3
खोलामा,3
पोखरीमा,3
आगो,3
ढुङ्गा,3
निन्द्रा,3
पहाडमा,3
रुख,3
पहाड,3
हिउँको,3
झरेको,3
आइपुगेको,3
गएपछि,3
बसे,3
पुगेर,3
ओडारमा,3
सुष्पाको,3
लागे,3
"।
सिमाङघाट-कुमाङघाटबाट",3
होलान्,3
लाग्दैन,3
मेला,3
व्यापारी,3
जोड्ने,3
भेट्न,3
किरात,3
अनौंठो,3
जबरा,3
युवाहरु,3
पढ्ने,3
प्रायः,3
खोजीमा,3
"हिमाल,",3
बताइरहेका,3
आफ्नी,3
पर्यटकको,3
साधनमा,3
"छन्,’",3
किसिमका,3
युवायुवतीको,3
दिनयता,3
पर्दछ,3
घण्टाको,3
रौनक,3
फूल,3
म्याग्दी,3
भ्यालेन्टाइन,3
निकाल्न,3
"प्रविधि

ब्याट्री",3
फोनवार्ता,3
राष्ट्रपतिबीच,3
चक्रपथ,3
तुलसीपुरको,3
किलोमिटरमै,3
"स्टोरी



प्रेमिल",3
दक्षिण,3
धारणा,3
कोइराला,3
गठबन्धन,3
उडानमा,3
विस्तारै,3
काट्ने,3
कोसिस,3
रे,3
भनिन्,3
वर्षका,3
थिइन्,3
गर्नुहुँदैन,3
उहाँले,3
उत्सवले,3
दृष्टिकोणले,3
अथवा,3
जानुपर्ने,3
प्याड,3
सुनाइन्,3
बढाउनको,3
अनुपा,3
ट्रयाक्टर,2
नामसँग,2
नेपालगञ्जमा,2
गुण्डानाइके,2
भेगास,2
"।
मन्त्री",2
मन्त्रालयबाट,2
क्यसिनोले,2
सम्हाल्नुअघि,2
बाँड्दैछन्,2
गतिविधिको,2
आदान,2
मातहतको,2
सहमत,2
मातहतका,2
"अनुसन्धान,",2
मरासिनीले,2
टास्कफोर्स,2
आजैबाट,2
गठनको,2
‘टास्कफोर्स’,2
ध्वस्त,2
ड्रोन,2
"समाचार

यूएईमा",2
रेसुंगा-१,2
"गुरुङ








फिटनेस



१५",2
पहाडको,2
तान्दैछ,2
तराईतिर,2
भयले,2
रिसोर्टलाई,2
निवेदकको,2
स्थलगत,2
लाजिम्पाटले,2
"कक्ष,",2
पीडितले,2
रिसोर्टमा,2
मेनु,2
रेष्टुरेण्ट,2
"होटल,",2
तिर्नैपर्ने,2
लेखिएअनुसार,2
सन्चालकले,2
"।
रिसोर्टका",2
८११,2
७४७,2
"वाणिज्य,",2
रेष्टुरेण्टले,2
"साहित्य

दोष",2
जुकरवर्गले,2
"कम्प्युटर,",2
मेटाभर्सको,2
"प्रविधि

फेसबुकले",2
भेरियन्ट’,2
‘सब,2
"समाचार

ओमिक्रोनको",2
"समाचार

कीर्ते",2
"बाटो,",2
"गर्दैन


एम्बुलेन्सले",2
बच्चालाई,2
गर्भको,2
देखिँदैमा,2
"?


चिकित्सक",2
दुर्गम,2
कानको,2
अमर,2
आनन्द,2
खुवाउँदा,2
जान्नैपर्ने,2
सिटामोलबारे,2
भन्छ–,2
घटाउँछ,2
‘अर्कोतर्फ,2
"।
‘रेमिट्यान्स",2
पठाउनुपर्ने,2
धन्दा,2
१०औं,2
अपचलनमा,2
मूल्यबारे,2
"।
क्रिप्टोकरेन्सी",2
एनआईसी,2
दिनेशकी,2
दिनेशको,2
भगवती,2
अज्ञात,2
अचम्मको,2
उदाङ्गो,2
अपचलनको,2
"8Comments






















नवीन",2
मुछियो,2
"धन्दा,",2
युवकको,2
अवैधानिक,2
अपचलन,2
फण्ड,2
कारोबारतिर,2
कोरोनाकालमै,2
आप्रवाह,2
महीनाको,2
महीना,2
चुनौतीको,2
कमाउने,2
कारोबारले,2
युनिट,2
महीनामा,2
बिटक्वाइनको,2
लाभले,2
"लाभ,",2
लोभले,2
करेन्सी,2
"।
भर्चुअल",2
मुद्रालाई,2
बिटक्वाइन,2
जुवाभन्दा,2
गभर्नर,2
गतिविधिले,2
